,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_low_used,ote_high_used,4h_trend,1h_trend
17,2014-01-17,long,2014-01-17 08:31:00-05:00,1243.27,1243.0482137816812,1244.2928397354112,2014-01-17 08:32:00-05:00,1244.2928397354112,tp,461.1827295512782,4.611827295512782,1243.06,1245.56,Uptrend,Uptrend
18,2014-01-17,short,2014-01-17 09:48:00-05:00,1248.68,1249.641073612715,1244.2476944798861,2014-01-17 09:56:00-05:00,1249.641073612715,sl,-100.0,-1.0,1246.88,1249.59,Uptrend,Uptrend
19,2014-01-20,short,2014-01-20 10:56:00-05:00,1255.92,1256.6381648974134,1252.6079475234317,2014-01-20 11:00:00-05:00,1256.6381648974134,sl,-100.0,-1.0,1254.63,1256.6,Downtrend,Downtrend
20,2014-01-22,short,2014-01-22 08:21:00-05:00,1242.27,1243.1043386308186,1238.4221743286919,2014-01-22 10:26:00-05:00,1238.4221743286919,tp,461.1827295510568,4.611827295510568,1239.8,1243.06,Uptrend,Downtrend
21,2014-01-23,short,2014-01-23 08:15:00-05:00,1248.5053140260136,1249.3446016304017,1244.6346645433132,2014-01-23 08:20:00-05:00,1249.3446016304017,sl,-100.0,-1.0,1247.2,1249.3,Downtrend,Uptrend
22,2014-01-27,long,2014-01-27 08:21:00-05:00,1263.41,1262.5228551267244,1267.501358941645,2014-01-27 08:22:00-05:00,1262.5228551267244,sl,-100.0,-1.0,1262.57,1265.34,Downtrend,Downtrend
23,2014-01-28,short,2014-01-28 10:16:00-05:00,1252.27,1252.7980624245688,1249.8346672966402,2014-01-28 10:30:00-05:00,1249.8346672966402,tp,461.1827295510256,4.611827295510256,1248.58,1252.77,Uptrend,Uptrend
24,2014-01-28,long,2014-01-28 11:33:00-05:00,1251.69,1250.8028551267244,1255.781358941645,2014-01-28 12:00:00-05:00,1252.02,close,37.197983096203025,0.0,1250.85,1253.39,Uptrend,Uptrend
25,2014-01-29,short,2014-01-29 09:29:00-05:00,1267.16,1268.0788286187496,1262.9225210961547,2014-01-29 09:30:00-05:00,1268.0788286187496,sl,-100.0,-1.0,1265.41,1268.03,Uptrend,Downtrend
26,2014-01-30,long,2014-01-30 11:15:00-05:00,1240.87,1237.7755541920271,1255.1410496416868,2014-01-30 12:00:00-05:00,1244.04,close,102.44160656595272,0.0,1237.94,1246.54,Uptrend,Uptrend
27,2014-01-31,short,2014-01-31 09:36:00-05:00,1251.92,1252.289643697198,1250.2152671076487,2014-01-31 09:45:00-05:00,1252.289643697198,sl,-100.0,-1.0,1250.48,1252.27,Downtrend,Downtrend
28,2014-02-03,short,2014-02-03 08:17:00-05:00,1247.37,1248.2254611278015,1243.4247610205564,2014-02-03 09:00:00-05:00,1248.2254611278015,sl,-100.0,-1.0,1246.02,1248.18,Downtrend,Uptrend
29,2014-02-04,long,2014-02-04 09:57:00-05:00,1249.78,1247.8895365200437,1258.4984910780274,2014-02-04 12:00:00-05:00,1250.68,close,47.60737298246731,0.0,1247.99,1252.8,Uptrend,Uptrend
30,2014-02-05,short,2014-02-05 08:06:00-05:00,1259.82,1259.883367490948,1259.5277600755971,2014-02-05 08:06:00-05:00,1259.883367490948,sl,-100.0,-1.0,1258.04,1259.76,Uptrend,Downtrend
31,2014-02-06,short,2014-02-06 08:36:00-05:00,1262.37,1262.9931136609912,1259.4963074100347,2014-02-06 08:49:00-05:00,1262.9931136609912,sl,-99.99999999999999,-0.9999999999999999,1256.59,1262.96,Uptrend,Downtrend
32,2014-02-07,short,2014-02-07 08:27:00-05:00,1262.1334138664624,1263.0486370160095,1257.9125627638982,2014-02-07 08:29:00-05:00,1257.9125627638982,tp,461.1827295510561,4.611827295510562,1260.71,1263.0,Uptrend,Downtrend
33,2014-02-07,long,2014-02-07 08:49:00-05:00,1258.26,1257.3094876357761,1262.6435988660478,2014-02-07 10:10:00-05:00,1262.6435988660478,tp,461.18272955104476,4.611827295510448,1257.36,1271.65,Uptrend,Downtrend
34,2014-02-10,short,2014-02-10 09:31:00-05:00,1274.48,1275.071429915517,1271.7524273722374,2014-02-10 09:56:00-05:00,1275.071429915517,sl,-100.0,-1.0,1272.59,1275.04,Uptrend,Downtrend
35,2014-02-11,short,2014-02-11 09:04:00-05:00,1279.43,1280.3699511157324,1275.0951077880204,2014-02-11 09:30:00-05:00,1280.3699511157324,sl,-100.0,-1.0,1275.95,1280.32,Uptrend,Uptrend
36,2014-02-12,short,2014-02-12 08:20:00-05:00,1290.7,1291.3864811519393,1287.5340674856332,2014-02-12 08:37:00-05:00,1291.3864811519393,sl,-100.0,-1.0,1289.04,1291.35,Uptrend,Downtrend
37,2014-02-13,short,2014-02-13 09:11:00-05:00,1293.71,1294.671073612715,1289.2776944798861,2014-02-13 09:37:00-05:00,1294.671073612715,sl,-100.0,-1.0,1292.12,1294.62,Uptrend,Uptrend
38,2014-02-14,short,2014-02-14 09:12:00-05:00,1316.31,1317.6512785584046,1310.1242549334665,2014-02-14 09:15:00-05:00,1317.6512785584046,sl,-100.0,-1.0,1313.71,1317.58,Uptrend,Downtrend
39,2014-02-18,short,2014-02-18 09:51:00-05:00,1320.85,1321.4414299155171,1318.1224273722362,2014-02-18 10:05:00-05:00,1321.4414299155171,sl,-100.0,-1.0,1318.31,1321.41,Uptrend,Uptrend
40,2014-02-19,long,2014-02-19 11:31:00-05:00,1318.27,1316.221117792673,1327.719090889036,2014-02-19 12:00:00-05:00,1319.12,close,41.48603550561772,0.0,1316.33,1321.95,Downtrend,Downtrend
41,2014-02-20,long,2014-02-20 08:48:00-05:00,1314.89,1314.467550060345,1316.8382661626883,2014-02-20 09:31:00-05:00,1314.467550060345,sl,-100.0,-1.0,1314.49,1317.34,Uptrend,Downtrend
42,2014-02-20,short,2014-02-20 09:54:00-05:00,1314.19,1316.0065347405166,1305.8124555004426,2014-02-20 10:00:00-05:00,1316.0065347405166,sl,-100.0,-1.0,1311.13,1315.91,Uptrend,Downtrend
43,2014-02-21,short,2014-02-21 09:55:00-05:00,1323.89,1325.326329794827,1317.2658950468622,2014-02-21 12:00:00-05:00,1320.16,close,259.6896627386082,0.0,1321.22,1325.25,Downtrend,Downtrend
44,2014-02-26,long,2014-02-26 10:01:00-05:00,1332.13,1330.7147927021556,1338.6566916450047,2014-02-26 10:10:00-05:00,1330.7147927021556,sl,-100.0,-1.0,1330.79,1335.44,Uptrend,Uptrend
45,2014-02-27,short,2014-02-27 09:45:00-05:00,1331.3,1332.4617373340513,1325.942268052608,2014-02-27 09:59:00-05:00,1332.4617373340513,sl,-100.0,-1.0,1329.44,1332.4,Downtrend,Uptrend
46,2014-02-28,short,2014-02-28 10:41:00-05:00,1324.12,1324.9860223762928,1320.1260543664891,2014-02-28 10:51:00-05:00,1324.9860223762928,sl,-100.0,-1.0,1322.63,1324.94,Downtrend,Downtrend
47,2014-02-28,long,2014-02-28 11:21:00-05:00,1323.87,1322.5604051870696,1329.9096251043309,2014-02-28 12:00:00-05:00,1325.9,close,155.0097770666905,0.0,1322.63,1326.22,Downtrend,Downtrend
48,2014-03-04,long,2014-03-04 08:10:00-05:00,1332.43,1331.5217326297416,1336.6187722497793,2014-03-04 08:19:00-05:00,1331.5217326297416,sl,-100.0,-1.0,1331.57,1334.69,Uptrend,Uptrend
49,2014-03-05,short,2014-03-05 08:04:00-05:00,1336.23,1336.9798486428876,1332.771827561229,2014-03-05 08:15:00-05:00,1336.9798486428876,sl,-99.99999999999999,-0.9999999999999999,1334.74,1336.94,Uptrend,Uptrend
50,2014-03-06,short,2014-03-06 11:01:00-05:00,1345.79,1346.5715323883617,1342.1857075990276,2014-03-06 11:17:00-05:00,1346.5715323883617,sl,-100.0,-1.0,1344.43,1346.53,Uptrend,Uptrend
51,2014-03-07,short,2014-03-07 07:56:00-05:00,1349.4437198182095,1350.031221141281,1346.734265180319,2014-03-07 08:17:00-05:00,1350.031221141281,sl,-100.0,-1.0,1348.53,1350.0,Downtrend,Uptrend
52,2014-03-10,short,2014-03-10 09:38:00-04:00,1338.91,1339.923879855172,1334.2341612095504,2014-03-10 10:14:00-04:00,1339.923879855172,sl,-100.0,-1.0,1335.81,1339.87,Downtrend,Uptrend
53,2014-03-11,short,2014-03-11 09:45:00-04:00,1349.6200805492472,1351.3626014802626,1341.5838749565921,2014-03-11 11:49:00-04:00,1341.5838749565921,tp,461.1827295510404,4.611827295510404,1346.91,1351.27,Uptrend,Downtrend
54,2014-03-12,short,2014-03-12 09:26:00-04:00,1365.38,1365.939746170043,1362.798547334439,2014-03-12 09:41:00-04:00,1365.939746170043,sl,-99.99999999999999,-0.9999999999999999,1363.59,1365.91,Uptrend,Uptrend
55,2014-03-13,long,2014-03-13 10:32:00-04:00,1365.86,1364.9200488842675,1370.1948922119795,2014-03-13 12:00:00-04:00,1369.59,close,396.8291475555956,0.0,1364.97,1368.56,Uptrend,Uptrend
56,2014-03-17,long,2014-03-17 09:16:00-04:00,1376.52,1374.4288727987075,1386.1639175053044,2014-03-17 12:00:00-04:00,1376.44,close,-3.8256878850067824,0.0,1374.54,1380.17,Downtrend,Uptrend
57,2014-03-18,long,2014-03-18 10:25:00-04:00,1353.25,1351.613006483837,1360.7995313804147,2014-03-18 12:00:00-04:00,1356.65,close,207.6978293701031,0.0,1351.7,1356.85,Uptrend,Uptrend
58,2014-03-19,long,2014-03-19 11:01:00-04:00,1337.81,1337.2608150784483,1340.342746011494,2014-03-19 11:11:00-04:00,1340.342746011494,tp,461.1827295509642,4.611827295509642,1338.33,1340.44,Uptrend,Downtrend
59,2014-03-20,long,2014-03-20 08:02:00-04:00,1321.25,1320.774743817888,1323.441799433024,2014-03-20 08:05:00-04:00,1320.774743817888,sl,-100.0,-1.0,1320.8,1323.66,Uptrend,Uptrend
60,2014-03-21,short,2014-03-21 08:01:00-04:00,1340.82,1341.495919903448,1337.7027741396992,2014-03-21 08:21:00-04:00,1337.7027741396992,tp,461.18272955099985,4.611827295509999,1338.86,1341.46,Downtrend,Downtrend
61,2014-03-24,long,2014-03-24 10:01:00-04:00,1316.09,1315.128926387285,1320.5223055201138,2014-03-24 10:48:00-04:00,1315.128926387285,sl,-100.0,-1.0,1315.18,1319.19,Downtrend,Uptrend
62,2014-03-26,short,2014-03-26 07:53:00-04:00,1314.2969565343533,1314.9444069720244,1311.311026933412,2014-03-26 08:25:00-04:00,1311.311026933412,tp,461.182729550994,4.61182729550994,1313.29,1314.91,Downtrend,Downtrend
63,2014-03-26,long,2014-03-26 11:56:00-04:00,1302.7987922448358,1301.4799117236544,1308.881241431937,2014-03-26 12:00:00-04:00,1303.21,close,31.17854487652071,0.0,1301.55,1304.85,Downtrend,Uptrend
64,2014-03-28,long,2014-03-28 09:26:00-04:00,1288.1972463375673,1286.1829560870358,1297.4868050960488,2014-03-28 09:45:00-04:00,1286.1829560870358,sl,-100.0,-1.0,1286.29,1291.33,Uptrend,Uptrend
65,2014-03-31,short,2014-03-31 07:53:00-04:00,1295.7,1296.1541336851292,1293.6056138751103,2014-03-31 08:13:00-04:00,1293.6056138751103,tp,461.18272955114486,4.611827295511449,1294.66,1296.13,Downtrend,Downtrend
66,2014-03-31,long,2014-03-31 10:58:00-04:00,1290.42,1288.3394340471991,1300.0152108512373,2014-03-31 11:07:00-04:00,1288.3394340471991,sl,-100.0,-1.0,1288.45,1294.87,Downtrend,Downtrend
67,2014-04-01,long,2014-04-01 08:28:00-04:00,1284.14,1283.1366813933193,1288.7671321363837,2014-04-01 10:11:00-04:00,1283.1366813933193,sl,-100.0,-1.0,1283.19,1285.95,Downtrend,Downtrend
68,2014-04-03,long,2014-04-03 08:44:00-04:00,1283.46,1282.224333926509,1289.1586785258621,2014-04-03 08:45:00-04:00,1282.224333926509,sl,-99.99999999999999,-0.9999999999999999,1282.29,1286.19,Uptrend,Uptrend
69,2014-04-04,short,2014-04-04 10:23:00-04:00,1299.21,1300.8258710191806,1291.7578819277196,2014-04-04 11:05:00-04:00,1300.8258710191806,sl,-100.0,-1.0,1295.95,1300.74,Downtrend,Uptrend
70,2014-04-07,long,2014-04-07 09:12:00-04:00,1298.428711743943,1297.8492036361513,1301.1013030534266,2014-04-07 09:14:00-04:00,1297.8492036361513,sl,-100.0,-1.0,1297.88,1299.33,Uptrend,Downtrend
71,2014-04-09,long,2014-04-09 08:45:00-04:00,1302.6298711502172,1301.3309736672356,1308.6201620163022,2014-04-09 09:28:00-04:00,1301.3309736672356,sl,-100.0,-1.0,1301.4,1304.65,Downtrend,Downtrend
72,2014-04-10,short,2014-04-10 08:22:00-04:00,1323.49,1324.1236749094824,1320.567600755969,2014-04-10 08:24:00-04:00,1324.1236749094824,sl,-100.0,-1.0,1321.38,1324.09,Downtrend,Downtrend
73,2014-04-14,long,2014-04-14 08:30:00-04:00,1319.47,1317.674587756466,1327.7501311914232,2014-04-14 10:32:00-04:00,1327.7501311914232,tp,461.182729551018,4.61182729551018,1321.17,1324.36,Uptrend,Uptrend
74,2014-04-17,short,2014-04-17 11:58:00-04:00,1300.29,1301.7474522918099,1293.5684817387266,2014-04-17 12:00:00-04:00,1299.9,close,26.759023413079596,0.0,1297.83,1301.67,Downtrend,Downtrend
75,2014-04-21,long,2014-04-21 09:07:00-04:00,1289.7756843301204,1287.2138588329167,1301.5903810844595,2014-04-21 09:29:00-04:00,1287.2138588329167,sl,-99.99999999999999,-0.9999999999999999,1287.35,1293.76,Uptrend,Downtrend
76,2014-04-22,short,2014-04-22 08:56:00-04:00,1289.0,1289.591429915517,1286.2724273722374,2014-04-22 10:00:00-04:00,1286.2724273722374,tp,461.1827295510319,4.611827295510319,1288.08,1289.56,Downtrend,Downtrend
77,2014-04-22,long,2014-04-22 11:36:00-04:00,1277.57,1275.6161690290953,1286.5807310024315,2014-04-22 12:00:00-04:00,1280.25,close,137.16642022309793,0.0,1279.42,1283.26,Uptrend,Uptrend
78,2014-04-23,short,2014-04-23 09:02:00-04:00,1286.24,1287.5284723159477,1280.2977882038022,2014-04-23 12:00:00-04:00,1284.95,close,100.11856553170186,0.0,1283.97,1287.46,Uptrend,Downtrend
79,2014-04-24,long,2014-04-24 09:58:00-04:00,1290.11,1289.296783866164,1293.8604123631737,2014-04-24 10:08:00-04:00,1293.8604123631737,tp,461.18272955109904,4.611827295510991,1289.34,1298.54,Downtrend,Downtrend
80,2014-04-25,short,2014-04-25 08:11:00-04:00,1301.1,1301.860409891379,1297.5931209071618,2014-04-25 08:25:00-04:00,1301.860409891379,sl,-100.00000000000001,-1.0000000000000002,1298.92,1301.82,Downtrend,Uptrend
81,2014-04-28,long,2014-04-28 09:24:00-04:00,1299.977632838562,1299.3781416925704,1302.7423824690632,2014-04-28 09:40:00-04:00,1299.3781416925704,sl,-100.0,-1.0,1299.41,1300.91,Uptrend,Downtrend
82,2014-04-30,long,2014-04-30 08:44:00-04:00,1292.72,1291.9807126056037,1296.1294657847038,2014-04-30 09:06:00-04:00,1291.9807126056037,sl,-100.00000000000001,-1.0000000000000002,1292.02,1297.17,Uptrend,Downtrend
83,2014-04-30,short,2014-04-30 10:44:00-04:00,1292.46,1295.216485856249,1279.747563288463,2014-04-30 12:00:00-04:00,1292.6,close,-5.078930468026722,0.0,1285.38,1295.07,Uptrend,Downtrend
84,2014-05-01,long,2014-05-01 08:50:00-04:00,1281.65,1277.4888680943982,1300.8404217024747,2014-05-01 09:07:00-04:00,1277.4888680943982,sl,-100.0,-1.0,1277.71,1289.15,Downtrend,Downtrend
85,2014-05-01,short,2014-05-01 11:13:00-04:00,1282.01,1283.6786772616372,1274.3143486573838,2014-05-01 11:53:00-04:00,1283.6786772616372,sl,-100.0,-1.0,1279.32,1283.59,Uptrend,Uptrend
86,2014-05-02,short,2014-05-02 08:13:00-04:00,1286.86,1287.2402049456896,1285.1065604535804,2014-05-02 08:14:00-04:00,1287.2402049456896,sl,-100.0,-1.0,1285.45,1287.22,Uptrend,Uptrend
87,2014-05-05,short,2014-05-05 09:57:00-04:00,1314.3,1315.4617373340513,1308.942268052608,2014-05-05 11:39:00-04:00,1308.942268052608,tp,461.18272955106863,4.611827295510686,1312.13,1315.4,Downtrend,Downtrend
88,2014-05-06,long,2014-05-06 08:27:00-04:00,1306.11,1305.117242641811,1310.6884254823153,2014-05-06 10:04:00-04:00,1305.117242641811,sl,-100.0,-1.0,1305.17,1308.14,Downtrend,Downtrend
89,2014-05-07,long,2014-05-07 11:25:00-04:00,1297.213880819995,1296.3226373162877,1301.3241419373392,2014-05-07 11:36:00-04:00,1296.3226373162877,sl,-100.0,-1.0,1296.37,1298.6,Uptrend,Downtrend
90,2014-05-08,short,2014-05-08 08:56:00-04:00,1289.3502254992086,1292.2437694305277,1276.0057006159925,2014-05-08 12:00:00-04:00,1288.43,close,31.802713940099963,0.0,1284.85,1292.09,Uptrend,Uptrend
91,2014-05-12,short,2014-05-12 10:24:00-04:00,1300.8130918145368,1302.2039112732373,1294.3988726717753,2014-05-12 12:00:00-04:00,1298.76,close,147.61742091638845,0.0,1298.65,1302.13,Downtrend,Downtrend
92,2014-05-13,long,2014-05-13 08:07:00-04:00,1290.5066183338947,1289.2956462189918,1296.0914125875065,2014-05-13 08:38:00-04:00,1296.0914125875065,tp,461.1827295510869,4.611827295510869,1289.36,1292.39,Uptrend,Uptrend
93,2014-05-13,short,2014-05-13 09:22:00-04:00,1296.59,1297.1497461700428,1294.0085473344388,2014-05-13 09:55:00-04:00,1297.1497461700428,sl,-99.99999999999999,-0.9999999999999999,1294.81,1297.12,Downtrend,Uptrend
94,2014-05-14,short,2014-05-14 09:32:00-04:00,1307.14,1308.967095989008,1298.7137488463766,2014-05-14 12:00:00-04:00,1304.61,close,138.4711047050171,0.0,1304.1,1308.87,Downtrend,Downtrend
95,2014-05-15,long,2014-05-15 09:30:00-04:00,1295.39,1294.3866813933193,1300.0171321363837,2014-05-15 09:52:00-04:00,1300.0171321363837,tp,461.18272955102333,4.611827295510233,1294.44,1297.49,Uptrend,Uptrend
96,2014-05-15,short,2014-05-15 10:14:00-04:00,1301.86,1307.7531766581874,1274.681687030506,2014-05-15 12:00:00-04:00,1295.2,close,113.01205421607393,0.0,1294.9,1296.28,Uptrend,Uptrend
97,2014-05-16,short,2014-05-16 09:25:00-04:00,1291.14,1291.6891849215517,1288.607253988506,2014-05-16 09:37:00-04:00,1291.6891849215517,sl,-100.0,-1.0,1287.66,1291.66,Uptrend,Uptrend
98,2014-05-19,short,2014-05-19 08:21:00-04:00,1301.31,1301.8591849215516,1298.777253988506,2014-05-19 08:23:00-04:00,1301.8591849215516,sl,-100.0,-1.0,1299.24,1301.83,Downtrend,Downtrend
99,2014-05-20,short,2014-05-20 11:59:00-04:00,1295.02,1296.540819782758,1288.0062418143239,2014-05-20 12:00:00-04:00,1295.43,close,-26.9591443146889,0.0,1292.54,1296.46,Downtrend,Uptrend
100,2014-05-21,long,2014-05-21 11:13:00-04:00,1289.1115619590926,1287.1772038613599,1298.032487433508,2014-05-21 12:00:00-04:00,1289.04,close,-3.699519710258671,0.0,1287.28,1292.12,Downtrend,Downtrend
101,2014-05-22,short,2014-05-22 08:21:00-04:00,1300.8,1303.3558221349126,1289.0129897157399,2014-05-22 08:27:00-04:00,1303.3558221349126,sl,-100.0,-1.0,1296.68,1298.38,Downtrend,Downtrend
102,2014-05-23,long,2014-05-23 08:15:00-04:00,1291.29,1291.0998975271552,1292.1667197732097,2014-05-23 08:16:00-04:00,1291.0998975271552,sl,-100.0,-1.0,1291.11,1292.2,Uptrend,Uptrend
103,2014-05-28,short,2014-05-28 08:39:00-04:00,1265.35,1266.2688286187497,1261.1125210961534,2014-05-28 08:52:00-04:00,1266.2688286187497,sl,-100.0,-1.0,1263.35,1266.22,Downtrend,Downtrend
104,2014-05-28,long,2014-05-28 09:01:00-04:00,1265.2,1264.1333139023711,1270.1193720607866,2014-05-28 09:08:00-04:00,1264.1333139023711,sl,-100.0,-1.0,1264.19,1267.05,Downtrend,Downtrend
105,2014-05-30,long,2014-05-30 09:46:00-04:00,1252.34,1250.0270865803889,1263.0067572407145,2014-05-30 10:25:00-04:00,1250.0270865803889,sl,-100.0,-1.0,1250.15,1256.21,Uptrend,Downtrend
106,2014-06-03,short,2014-06-03 09:38:00-04:00,1244.08,1244.9248998793103,1240.1834676746234,2014-06-03 10:48:00-04:00,1244.9248998793103,sl,-100.0,-1.0,1242.24,1244.88,Uptrend,Downtrend
107,2014-06-04,short,2014-06-04 09:53:00-04:00,1247.5,1247.7112249698275,1246.525866918656,2014-06-04 10:00:00-04:00,1246.525866918656,tp,461.18272955106863,4.611827295510686,1246.19,1247.7,Downtrend,Downtrend
108,2014-06-05,short,2014-06-05 08:01:00-04:00,1244.68,1245.2291849215517,1242.147253988506,2014-06-05 08:24:00-04:00,1245.2291849215517,sl,-100.0,-1.0,1240.95,1245.2,Downtrend,Downtrend
109,2014-06-06,long,2014-06-06 08:31:00-04:00,1252.26,1251.3411713812504,1256.4974789038454,2014-06-06 08:34:00-04:00,1256.4974789038454,tp,461.1827295510461,4.611827295510461,1251.39,1256.21,Downtrend,Downtrend
110,2014-06-06,short,2014-06-06 11:07:00-04:00,1253.41,1256.7262320262919,1238.116110622902,2014-06-06 12:00:00-04:00,1252.65,close,22.917576151926273,0.0,1245.78,1256.55,Uptrend,Uptrend
111,2014-06-09,short,2014-06-09 08:15:00-04:00,1256.61,1256.8423474668102,1255.5384536105214,2014-06-09 08:16:00-04:00,1256.8423474668102,sl,-100.0,-1.0,1255.65,1256.83,Downtrend,Downtrend
112,2014-06-09,long,2014-06-09 11:39:00-04:00,1252.65,1252.2697950543104,1254.4034395464196,2014-06-09 11:56:00-04:00,1252.2697950543104,sl,-100.0,-1.0,1252.29,1253.56,Downtrend,Uptrend
113,2014-06-10,short,2014-06-10 09:41:00-04:00,1261.29,1262.0292873943963,1257.8805342152962,2014-06-10 12:00:00-04:00,1260.66,close,85.21719763858573,0.0,1259.26,1261.99,Downtrend,Downtrend
114,2014-06-11,short,2014-06-11 10:25:00-04:00,1262.64,1263.1786236730602,1260.1559606425733,2014-06-11 12:00:00-04:00,1261.75,close,165.23596056291257,0.0,1261.35,1263.15,Uptrend,Downtrend
115,2014-06-12,short,2014-06-12 10:10:00-04:00,1266.53,1267.0263786790947,1264.2407872588417,2014-06-12 10:18:00-04:00,1267.0263786790947,sl,-100.0,-1.0,1265.44,1267.0,Uptrend,Uptrend
116,2014-06-13,short,2014-06-13 10:40:00-04:00,1274.25,1275.3061248491376,1269.3793345932806,2014-06-13 12:00:00-04:00,1273.36,close,84.27033988707117,0.0,1272.43,1275.25,Uptrend,Downtrend
117,2014-06-16,long,2014-06-16 07:56:00-04:00,1279.95,1279.052293878233,1284.090065595712,2014-06-16 09:01:00-04:00,1279.052293878233,sl,-100.0,-1.0,1279.1,1282.3,Downtrend,Downtrend
118,2014-06-17,long,2014-06-17 08:20:00-04:00,1264.34,1263.7908150784483,1266.872746011494,2014-06-17 08:30:00-04:00,1263.7908150784483,sl,-100.0,-1.0,1263.82,1265.51,Uptrend,Uptrend
119,2014-06-17,short,2014-06-17 10:44:00-04:00,1267.69,1268.1546949336207,1265.5469072210433,2014-06-17 10:47:00-04:00,1268.1546949336207,sl,-100.0,-1.0,1266.39,1268.13,Uptrend,Uptrend
120,2014-06-18,short,2014-06-18 08:15:00-04:00,1271.6,1272.1703074185343,1268.9698406803705,2014-06-18 08:19:00-04:00,1272.1703074185343,sl,-100.0,-1.0,1270.2,1272.14,Uptrend,Downtrend
121,2014-06-19,short,2014-06-19 10:38:00-04:00,1294.35,1294.9308686670258,1291.6711340263034,2014-06-19 10:44:00-04:00,1294.9308686670258,sl,-100.0,-1.0,1292.08,1294.9,Uptrend,Uptrend
