,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_low_used,ote_high_used,4h_trend,1h_trend
16,2023-02-08,long,2023-02-08 09:39:00-05:00,1876.5388393414994,1873.408502983327,1896.1197629962933,2023-02-08 09:48:00-05:00,1873.408502983327,sl,-100.0,-1.0,1872.548,1882.998,Uptrend,Uptrend
17,2023-02-10,long,2023-02-10 11:44:00-05:00,1858.095,1857.789091624538,1860.0085223375097,2023-02-10 11:51:00-05:00,1857.789091624538,sl,-100.0,-1.0,1857.705,1859.858,Uptrend,Uptrend
18,2023-02-13,long,2023-02-13 12:00:00-05:00,1851.008,1849.3843324687027,1861.1643877913948,2023-02-13 12:00:00-05:00,1851.008,close,0.0,0.0,1853.078,1859.255,Uptrend,Downtrend
19,2023-02-14,long,2023-02-14 08:41:00-05:00,1856.967,1856.708938831982,1858.5812278180535,2023-02-14 08:41:00-05:00,1856.708938831982,sl,-100.0,-1.0,1856.638,1870.467,Uptrend,Downtrend
20,2023-02-15,long,2023-02-15 08:59:00-05:00,1834.075,1832.0458077761034,1846.7680315054777,2023-02-15 10:44:00-05:00,1832.0458077761034,sl,-100.0,-1.0,1831.488,1838.795,Uptrend,Downtrend
21,2023-02-24,long,2023-02-24 07:47:00-05:00,1816.668178965305,1815.6616784711941,1822.9640548964157,2023-02-24 09:00:00-05:00,1815.6616784711941,sl,-100.0,-1.0,1815.385,1818.745,Uptrend,Downtrend
22,2023-03-08,short,2023-03-08 08:00:00-05:00,1815.085,1815.2575636989786,1814.0055771429434,2023-03-08 08:10:00-05:00,1814.0055771429434,tp,625.5213949664918,6.255213949664918,1813.295,1814.865,Downtrend,Uptrend
23,2023-03-14,long,2023-03-14 10:30:00-04:00,1906.408,1906.1279761793846,1908.1596089089517,2023-03-14 10:34:00-04:00,1906.1279761793846,sl,-100.00000000000001,-1.0000000000000002,1906.765,1908.705,Uptrend,Uptrend
24,2023-03-15,short,2023-03-15 10:52:00-04:00,1925.335,1926.488039261356,1918.12249272785,2023-03-15 10:58:00-04:00,1926.488039261356,sl,-100.0,-1.0,1921.495,1926.805,Downtrend,Uptrend
25,2023-03-16,short,2023-03-16 11:19:00-04:00,1917.358,1917.9855043599216,1913.4328259743402,2023-03-16 11:22:00-04:00,1917.9855043599216,sl,-100.0,-1.0,1915.125,1918.158,Downtrend,Uptrend
26,2023-03-20,long,2023-03-20 10:00:00-04:00,1970.605,1966.2516885030434,1997.8358948030152,2023-03-20 12:00:00-04:00,1975.165,close,104.74784547781199,0.0,1976.155,1984.748,Uptrend,Uptrend
27,2023-03-22,long,2023-03-22 09:23:00-04:00,1943.465,1943.2296858650293,1944.9369402596221,2023-03-22 09:36:00-04:00,1944.9369402596221,tp,625.5213949667668,6.255213949667668,1943.165,1945.615,Uptrend,Uptrend
28,2023-03-23,long,2023-03-23 08:44:00-04:00,1975.995,1975.289057595088,1980.4108207788665,2023-03-23 08:51:00-04:00,1980.4108207788665,tp,625.5213949667668,6.255213949667668,1975.095,1979.458,Uptrend,Uptrend
29,2023-03-24,short,2023-03-24 10:17:00-04:00,1994.555,1995.4099746903933,1989.2069503900389,2023-03-24 10:45:00-04:00,1989.2069503900389,tp,625.5213949668743,6.255213949668742,1992.285,1995.645,Downtrend,Downtrend
30,2023-03-30,long,2023-03-30 10:45:00-04:00,1969.4251524809993,1968.3818068795147,1975.9515024417308,2023-03-30 10:59:00-04:00,1971.955,close,242.4745468233075,0.0,1968.095,1971.578,Uptrend,Uptrend
31,2023-03-31,short,2023-03-31 10:31:00-04:00,1979.085,1980.1046945848727,1972.706592208303,2023-03-31 12:00:00-04:00,1979.098,close,-1.2748915403471481,0.0,1976.065,1980.385,Downtrend,Downtrend
32,2023-04-03,short,2023-04-03 10:00:00-04:00,1981.074,1983.4342007737555,1966.3104391959866,2023-04-03 10:02:00-04:00,1983.4342007737555,sl,-100.0,-1.0,1975.544,1978.065,Downtrend,Uptrend
33,2023-04-04,long,2023-04-04 09:19:00-04:00,1984.825,1984.6053734740274,1986.198810908981,2023-04-04 09:25:00-04:00,1986.198810908981,tp,625.5213949665767,6.255213949665768,1984.545,1986.158,Uptrend,Uptrend
34,2023-04-06,short,2023-04-06 09:36:00-04:00,2013.014,2013.8297556678983,2007.911273766641,2023-04-06 09:42:00-04:00,2007.911273766641,tp,625.5213949667898,6.255213949667898,2009.044,2014.054,Downtrend,Uptrend
35,2023-04-10,long,2023-04-10 09:44:00-04:00,1986.785,1986.730093368507,1987.1284527272462,2023-04-10 09:44:00-04:00,1986.730093368507,sl,-100.0,-1.0,1986.715,1994.248,Uptrend,Uptrend
36,2023-04-12,long,2023-04-12 10:00:00-04:00,2005.225,1994.0954257963388,2074.8428678126106,2023-04-12 12:00:00-04:00,2006.098,close,7.843965851926914,0.0,2019.414,2028.235,Uptrend,Uptrend
37,2023-04-13,short,2023-04-13 10:00:00-04:00,2047.178,2055.549692541805,1994.8112720301651,2023-04-13 12:00:00-04:00,2038.585,close,102.6435210931352,0.0,2026.425,2036.505,Downtrend,Downtrend
38,2023-04-17,long,2023-04-17 11:41:00-04:00,1989.754,1988.727245991078,1996.1765659994858,2023-04-17 11:43:00-04:00,1988.727245991078,sl,-99.99999999999999,-0.9999999999999999,1988.445,1991.975,Uptrend,Uptrend
39,2023-04-18,long,2023-04-18 11:38:00-04:00,2007.755,2007.3181000894047,2010.4879024153659,2023-04-18 11:38:00-04:00,2007.3181000894047,sl,-100.0,-1.0,2007.198,2011.748,Uptrend,Downtrend
40,2023-04-26,short,2023-04-26 07:56:00-04:00,1997.6761694936745,2000.7735549428132,1978.3013608247215,2023-04-26 09:22:00-04:00,2000.7735549428132,sl,-100.00000000000001,-1.0000000000000002,1991.285,2001.625,Downtrend,Uptrend
41,2023-05-03,long,2023-05-03 10:19:00-04:00,2012.395,2010.6223001832211,2023.483616622489,2023-05-03 12:00:00-04:00,2023.483616622489,tp,625.5213949668009,6.2552139496680095,2010.135,2017.615,Uptrend,Uptrend
42,2023-05-04,short,2023-05-04 10:01:00-04:00,2044.648,2044.7154567186915,2044.2260437922414,2023-05-04 10:01:00-04:00,2044.7154567186915,sl,-100.0,-1.0,2033.555,2044.734,Downtrend,Downtrend
43,2023-05-08,short,2023-05-08 09:01:00-04:00,2025.784,2026.2381562804935,2022.9431552989279,2023-05-08 09:08:00-04:00,2022.9431552989279,tp,625.5213949669175,6.255213949669175,2021.434,2025.205,Downtrend,Uptrend
44,2023-05-09,short,2023-05-09 09:53:00-04:00,2029.324,2032.0144249431642,2012.494816364984,2023-05-09 11:59:00-04:00,2026.844,close,92.17874694112078,0.0,2022.864,2032.754,Downtrend,Uptrend
45,2023-05-10,long,2023-05-10 09:00:00-04:00,2043.624,2042.910213790589,2048.0888854541886,2023-05-10 09:02:00-04:00,2042.910213790589,sl,-100.0,-1.0,2042.714,2048.114,Uptrend,Downtrend
46,2023-05-11,short,2023-05-11 08:21:00-04:00,2035.0486574779056,2037.3432389615036,2020.695559373052,2023-05-11 08:30:00-04:00,2037.3432389615036,sl,-99.99999999999999,-0.9999999999999999,2030.314,2037.974,Downtrend,Downtrend
47,2023-05-16,short,2023-05-16 11:22:00-04:00,2001.654,2002.6031003443816,1995.7171742861892,2023-05-16 11:46:00-04:00,1995.7171742861892,tp,625.5213949668456,6.255213949668456,1997.914,2002.864,Downtrend,Downtrend
48,2023-05-24,short,2023-05-24 10:17:00-04:00,1969.3821719888733,1970.6393989453566,1961.5179483927807,2023-05-24 10:35:00-04:00,1970.6393989453566,sl,-100.0,-1.0,1966.788,1970.985,Downtrend,Downtrend
49,2023-05-30,short,2023-05-30 08:54:00-04:00,1957.465,1957.8673871707997,1954.9479821560449,2023-05-30 10:00:00-04:00,1954.9479821560449,tp,625.5213949669977,6.255213949669977,1956.324,1957.978,Downtrend,Downtrend
50,2023-06-05,long,2023-06-05 09:38:00-04:00,1944.375,1944.2494991280155,1945.1600348051325,2023-06-05 09:38:00-04:00,1945.1600348051325,tp,625.5213949663432,6.255213949663432,1944.215,1946.895,Uptrend,Uptrend
51,2023-06-09,short,2023-06-09 11:00:00-04:00,1963.315,1964.6562905693327,1954.924940520152,2023-06-09 11:04:00-04:00,1964.6562905693327,sl,-100.0,-1.0,1956.475,1965.025,Downtrend,Uptrend
52,2023-06-13,short,2023-06-13 07:26:00-04:00,1965.538,1965.9772530519451,1962.7903781820385,2023-06-13 09:00:00-04:00,1962.7903781820385,tp,625.5213949668488,6.255213949668488,1964.594,1966.098,Downtrend,Downtrend
53,2023-06-15,long,2023-06-15 10:17:00-04:00,1955.115,1954.6278997406107,1958.161916337419,2023-06-15 10:27:00-04:00,1958.161916337419,tp,625.521394966801,6.25521394966801,1954.494,1956.995,Uptrend,Uptrend
54,2023-06-23,short,2023-06-23 10:00:00-04:00,1932.155,1938.8434120963152,1890.3175513539975,2023-06-23 12:00:00-04:00,1920.515,close,174.0323388029957,0.0,1918.775,1923.628,Downtrend,Downtrend
55,2023-06-27,long,2023-06-27 10:00:00-04:00,1918.955,1913.8722146846342,1950.7489096078452,2023-06-27 10:15:00-04:00,1913.8722146846342,sl,-100.0,-1.0,1925.435,1930.355,Uptrend,Uptrend
56,2023-06-28,long,2023-06-28 08:22:00-04:00,1906.305,1905.7559336850686,1909.7395272724527,2023-06-28 08:31:00-04:00,1905.7559336850686,sl,-100.0,-1.0,1905.605,1907.515,Uptrend,Uptrend
57,2023-06-29,short,2023-06-29 10:00:00-04:00,1900.105,1901.0384127353836,1894.2663036368306,2023-06-29 10:05:00-04:00,1901.0384127353836,sl,-100.0,-1.0,1898.145,1901.295,Downtrend,Downtrend
58,2023-06-30,short,2023-06-30 10:46:00-04:00,1916.895,1918.5029799222993,1906.8367415592468,2023-06-30 12:00:00-04:00,1918.5029799222993,sl,-100.0,-1.0,1912.945,1918.945,Downtrend,Uptrend
59,2023-07-07,short,2023-07-07 10:00:00-04:00,1923.144,1927.2690567860352,1897.3408872488183,2023-07-07 10:12:00-04:00,1927.2690567860352,sl,-100.0,-1.0,1914.195,1917.885,Downtrend,Downtrend
60,2023-07-10,long,2023-07-10 11:01:00-04:00,1922.498,1922.048550002206,1925.3094058958793,2023-07-10 11:02:00-04:00,1922.048550002206,sl,-100.0,-1.0,1921.925,1924.415,Uptrend,Uptrend
61,2023-07-13,long,2023-07-13 11:08:00-04:00,1959.033962609626,1958.1562702144638,1964.5241163233625,2023-07-13 11:50:00-04:00,1958.1562702144638,sl,-100.0,-1.0,1957.915,1960.845,Uptrend,Downtrend
62,2023-07-14,short,2023-07-14 10:49:00-04:00,1959.555926780981,1963.2040228219087,1936.73630553604,2023-07-14 12:00:00-04:00,1958.185,close,37.57924039281922,0.0,1954.655,1954.905,Downtrend,Uptrend
63,2023-07-18,short,2023-07-18 10:00:00-04:00,1973.504,1975.4884825382521,1961.0906371438507,2023-07-18 10:09:00-04:00,1975.4884825382521,sl,-100.0,-1.0,1960.575,1970.974,Downtrend,Downtrend
64,2023-07-19,long,2023-07-19 11:01:00-04:00,1973.505,1971.959770513693,1983.1707410381878,2023-07-19 11:59:00-04:00,1973.745,close,15.531673588066829,0.0,1971.535,1979.738,Uptrend,Downtrend
65,2023-07-21,long,2023-07-21 10:56:00-04:00,1960.7404970315574,1958.5477638122443,1974.4565124529058,2023-07-21 12:00:00-04:00,1960.275,close,-21.229077365971023,0.0,1957.945,1965.265,Uptrend,Uptrend
66,2023-07-24,short,2023-07-24 11:29:00-04:00,1960.215,1961.007224254401,1955.2594677926043,2023-07-24 11:59:00-04:00,1959.565,close,82.0474753693567,0.0,1957.755,1961.225,Downtrend,Downtrend
67,2023-07-25,long,2023-07-25 09:45:00-04:00,1958.215,1957.1482425881331,1964.8877958436212,2023-07-25 09:52:00-04:00,1957.1482425881331,sl,-100.0,-1.0,1956.855,1961.025,Uptrend,Downtrend
68,2023-07-31,short,2023-07-31 09:00:00-04:00,1965.358,1968.827314729917,1943.6566941056328,2023-07-31 09:45:00-04:00,1968.827314729917,sl,-100.0,-1.0,1957.338,1960.935,Downtrend,Downtrend
69,2023-08-02,short,2023-08-02 07:28:00-04:00,1953.1435870086686,1954.344797419795,1945.6297588885038,2023-08-02 08:26:00-04:00,1945.6297588885038,tp,625.5213949668752,6.255213949668752,1950.665,1954.675,Downtrend,Downtrend
70,2023-08-02,long,2023-08-02 09:40:00-04:00,1944.985,1944.2869013995871,1949.351756103546,2023-08-02 10:00:00-04:00,1944.2869013995871,sl,-100.0,-1.0,1944.095,1946.925,Uptrend,Downtrend
71,2023-08-03,long,2023-08-03 08:52:00-04:00,1932.8124397090046,1930.1553982260393,1949.432802658097,2023-08-03 12:00:00-04:00,1933.395,close,21.92514850559461,0.0,1929.425,1938.295,Uptrend,Uptrend
72,2023-08-04,short,2023-08-04 11:34:00-04:00,1941.525,1943.3918254707671,1929.8476072736626,2023-08-04 11:43:00-04:00,1943.3918254707671,sl,-100.0,-1.0,1937.485,1943.905,Downtrend,Downtrend
73,2023-08-07,short,2023-08-07 09:40:00-04:00,1940.395,1941.3441003443816,1934.4581742861892,2023-08-07 09:58:00-04:00,1934.4581742861892,tp,625.5213949668456,6.255213949668456,1938.284,1941.605,Downtrend,Downtrend
74,2023-08-08,long,2023-08-08 09:00:00-04:00,1924.875,1920.9460383264404,1949.451495868163,2023-08-08 12:00:00-04:00,1925.625,close,19.0890128821367,0.0,1929.884,1933.145,Uptrend,Uptrend
75,2023-08-10,short,2023-08-10 09:39:00-04:00,1922.835,1924.3096352458158,1913.6108410396998,2023-08-10 09:43:00-04:00,1924.3096352458158,sl,-100.0,-1.0,1918.715,1924.715,Downtrend,Downtrend
76,2023-08-11,short,2023-08-11 09:05:00-04:00,1916.555,1916.7432513079766,1915.377447792302,2023-08-11 09:09:00-04:00,1915.377447792302,tp,625.5213949667365,6.255213949667365,1913.005,1916.795,Downtrend,Uptrend
77,2023-08-15,long,2023-08-15 07:35:00-04:00,1902.4687528272893,1902.0343999354855,1905.1857230951794,2023-08-15 08:10:00-04:00,1902.0343999354855,sl,-100.0,-1.0,1901.915,1903.365,Uptrend,Downtrend
78,2023-08-15,short,2023-08-15 09:54:00-04:00,1904.5504080433636,1906.758118948601,1890.7407039920881,2023-08-15 10:25:00-04:00,1906.758118948601,sl,-100.0,-1.0,1899.995,1907.365,Downtrend,Uptrend
79,2023-08-17,short,2023-08-17 09:41:00-04:00,1901.825,1902.7191937128885,1896.2316270134354,2023-08-17 09:57:00-04:00,1896.2316270134354,tp,625.5213949667603,6.255213949667604,1898.215,1902.965,Downtrend,Downtrend
80,2023-08-18,short,2023-08-18 10:54:00-04:00,1893.2380462255476,1894.0827877116765,1887.954007497651,2023-08-18 12:00:00-04:00,1891.385,close,219.362521667941,0.0,1891.495,1894.315,Downtrend,Downtrend
81,2023-08-21,short,2023-08-21 10:41:00-04:00,1887.535,1888.0683787059334,1884.1986020781899,2023-08-21 11:09:00-04:00,1888.0683787059334,sl,-100.0,-1.0,1885.185,1888.215,Downtrend,Uptrend
82,2023-08-22,long,2023-08-22 10:32:00-04:00,1891.035,1889.4529046325474,1900.9313450121954,2023-08-22 12:00:00-04:00,1898.345,close,462.0454714920116,0.0,1889.018,1894.815,Uptrend,Uptrend
83,2023-08-24,short,2023-08-24 11:54:00-04:00,1921.315,1921.9895671869158,1917.095437922416,2023-08-24 12:00:00-04:00,1920.864,close,66.85768426746166,0.0,1919.885,1922.175,Downtrend,Downtrend
84,2023-08-25,short,2023-08-25 10:02:00-04:00,1916.6283772263318,1918.2729271408166,1906.3413656603207,2023-08-25 10:03:00-04:00,1918.2729271408166,sl,-100.0,-1.0,1913.235,1918.725,Downtrend,Uptrend
85,2023-08-28,short,2023-08-28 09:40:00-04:00,1916.355,1916.8177844654422,1913.4601841560761,2023-08-28 09:42:00-04:00,1916.8177844654422,sl,-100.0,-1.0,1912.675,1916.945,Downtrend,Uptrend
86,2023-08-30,short,2023-08-30 10:42:00-04:00,1946.938,1947.4219627375896,1943.9107095327101,2023-08-30 12:00:00-04:00,1944.635,close,475.86308224278145,0.0,1945.205,1947.555,Downtrend,Downtrend
87,2023-08-31,short,2023-08-31 09:24:00-04:00,1944.415,1944.6346265259726,1943.041189091019,2023-08-31 09:31:00-04:00,1943.041189091019,tp,625.5213949665767,6.255213949665768,1942.155,1944.695,Downtrend,Downtrend
88,2023-09-01,short,2023-09-01 08:05:00-04:00,1945.185,1945.6556282699414,1942.2411194807544,2023-09-01 08:13:00-04:00,1945.6556282699414,sl,-100.0,-1.0,1943.878,1945.785,Downtrend,Downtrend
89,2023-09-07,short,2023-09-07 08:48:00-04:00,1920.195,1921.371570674853,1912.8352987018877,2023-09-07 08:52:00-04:00,1921.371570674853,sl,-100.0,-1.0,1916.095,1921.695,Downtrend,Uptrend
90,2023-09-08,short,2023-09-08 09:36:00-04:00,1923.915,1925.493957845653,1914.0382808579325,2023-09-08 09:54:00-04:00,1925.493957845653,sl,-100.0,-1.0,1920.065,1925.928,Downtrend,Downtrend
91,2023-09-12,long,2023-09-12 10:10:00-04:00,1909.105,1908.4618080310804,1913.1283033763011,2023-09-12 10:32:00-04:00,1913.1283033763011,tp,625.5213949669142,6.255213949669142,1908.285,1910.515,Uptrend,Uptrend
92,2023-09-13,short,2023-09-13 09:01:00-04:00,1912.915,1913.4091596834382,1909.8239254547934,2023-09-13 09:03:00-04:00,1913.4091596834382,sl,-100.0,-1.0,1911.285,1912.285,Downtrend,Downtrend
93,2023-09-14,short,2023-09-14 08:44:00-04:00,1902.885,1903.3713158789394,1899.842990130113,2023-09-14 08:50:00-04:00,1903.3713158789394,sl,-100.0,-1.0,1901.035,1903.505,Downtrend,Uptrend
94,2023-09-14,long,2023-09-14 09:27:00-04:00,1903.5249782302944,1901.5718879857698,1915.741975572807,2023-09-14 10:01:00-04:00,1901.5718879857698,sl,-100.0,-1.0,1901.035,1907.555,Uptrend,Uptrend
95,2023-09-15,short,2023-09-15 09:08:00-04:00,1919.485,1920.2615366454029,1914.6275971432458,2023-09-15 09:10:00-04:00,1920.2615366454029,sl,-100.0,-1.0,1915.905,1920.475,Downtrend,Uptrend
96,2023-09-18,long,2023-09-18 09:36:00-04:00,1924.555,1923.6631594284613,1930.13365358397,2023-09-18 09:58:00-04:00,1923.6631594284613,sl,-100.0,-1.0,1923.418,1928.405,Uptrend,Uptrend
97,2023-09-19,short,2023-09-19 08:50:00-04:00,1935.239746041795,1935.8478400903202,1931.4359876667486,2023-09-19 09:03:00-04:00,1935.8478400903202,sl,-100.0,-1.0,1933.985,1936.015,Downtrend,Downtrend
98,2023-09-21,long,2023-09-21 09:00:00-04:00,1916.425,1913.2090401554012,1936.5415168815075,2023-09-21 12:00:00-04:00,1917.735,close,40.7343394601185,0.0,1920.525,1922.205,Uptrend,Uptrend
99,2023-09-22,short,2023-09-22 11:39:00-04:00,1927.8168321317003,1928.4428994033346,1923.9006474007422,2023-09-22 11:53:00-04:00,1928.4428994033346,sl,-100.0,-1.0,1926.525,1928.615,Downtrend,Downtrend
