,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
36,2016-03-01,short,2016-03-01 08:01:00-05:00,1246.8,1246.9989988911746,1245.8520347471733,2016-03-01 08:01:00-05:00,1246.9989988911746,sl,-100.0,-1.0,1246.99,1244.07,Downtrend,Downtrend
37,2016-03-02,short,2016-03-02 11:35:00-05:00,1238.6023301783055,1240.0033555008042,1231.9283064376696,2016-03-02 11:58:00-05:00,1240.0033555008042,sl,-100.0,-1.0,1239.94,1234.89,Uptrend,Downtrend
38,2016-03-03,short,2016-03-03 09:33:00-05:00,1244.36,1245.8472548708828,1237.275207057824,2016-03-03 09:42:00-05:00,1245.8472548708828,sl,-100.0,-1.0,1245.78,1239.89,Downtrend,Uptrend
39,2016-03-04,long,2016-03-04 10:09:00-05:00,1274.49,1273.7149516870047,1278.1820751952182,2016-03-04 10:40:00-05:00,1273.7149516870047,sl,-100.00000000000001,-1.0000000000000002,1279.69,1273.75,Downtrend,Downtrend
40,2016-03-04,short,2016-03-04 11:41:00-05:00,1273.89,1276.476985585268,1261.5664517132593,2016-03-04 12:00:00-05:00,1267.41,close,250.4845808535447,0.0,1276.36,1264.33,Downtrend,Downtrend
41,2016-03-08,long,2016-03-08 08:35:00-05:00,1272.7415329609407,1271.7344593132832,1277.538900521041,2016-03-08 08:40:00-05:00,1271.7344593132832,sl,-100.0,-1.0,1275.41,1271.78,Downtrend,Downtrend
42,2016-03-10,long,2016-03-10 08:41:00-05:00,1248.08,1248.0276318707436,1248.3294645402173,2016-03-10 08:41:00-05:00,1248.3294645402173,tp,476.3671029684729,4.763671029684729,1254.87,1248.03,Uptrend,Uptrend
43,2016-03-10,short,2016-03-10 10:38:00-05:00,1268.08,1268.9702581973595,1263.8391028163026,2016-03-10 10:42:00-05:00,1263.8391028163026,tp,476.3671029680494,4.763671029680494,1268.93,1264.36,Uptrend,Uptrend
44,2016-03-14,long,2016-03-14 10:48:00-04:00,1246.69,1245.8835308094508,1250.5317539193486,2016-03-14 10:51:00-04:00,1245.8835308094508,sl,-100.0,-1.0,1249.89,1245.92,Downtrend,Downtrend
45,2016-03-15,short,2016-03-15 08:35:00-04:00,1235.26,1236.202626326616,1230.7696382760855,2016-03-15 08:36:00-04:00,1236.202626326616,sl,-100.0,-1.0,1236.16,1229.86,Downtrend,Downtrend
46,2016-03-16,long,2016-03-16 11:04:00-04:00,1228.36,1227.1660066529532,1234.047791516957,2016-03-16 12:00:00-04:00,1229.41,close,87.94018849412727,0.0,1232.82,1227.22,Uptrend,Uptrend
47,2016-03-21,short,2016-03-21 10:06:00-04:00,1247.57,1249.2353065103548,1239.6370276210844,2016-03-21 12:00:00-04:00,1245.63,close,116.49507090357947,0.0,1249.16,1241.84,Uptrend,Uptrend
48,2016-03-22,long,2016-03-22 11:23:00-04:00,1250.64,1248.597642958999,1260.3691170684808,2016-03-22 12:00:00-04:00,1252.25,close,78.83048691675634,0.0,1256.82,1248.69,Downtrend,Downtrend
