,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_low_used,ote_high_used,4h_trend,1h_trend
53,2024-06-10,short,2024-06-10 09:59:00-04:00,2305.908867399613,2308.429294139929,2296.9401936458034,2024-06-10 11:44:00-04:00,2308.429294139929,sl,-100.00000000000001,-1.0000000000000002,2301.385,2307.735,Downtrend,Downtrend
54,2024-06-12,short,2024-06-12 10:16:00-04:00,2327.385,2330.7112800537448,2315.5487818950846,2024-06-12 11:33:00-04:00,2330.7112800537448,sl,-100.0,-1.0,2319.955,2329.795,Downtrend,Downtrend
55,2024-06-13,long,2024-06-13 09:11:00-04:00,2318.867118386196,2314.6173216761863,2333.9895734857296,2024-06-13 09:50:00-04:00,2314.6173216761863,sl,-100.0,-1.0,2315.788,2326.495,Uptrend,Downtrend
56,2024-06-14,short,2024-06-14 08:49:00-04:00,2332.328,2333.611585248955,2327.760496747896,2024-06-14 09:14:00-04:00,2327.760496747896,tp,355.8394937789877,3.5583949377898767,2328.075,2333.258,Downtrend,Downtrend
57,2024-06-19,long,2024-06-19 09:00:00-04:00,2327.585,2325.004027510165,2336.7691194424037,2024-06-19 10:02:00-04:00,2325.004027510165,sl,-100.0,-1.0,2325.715,2332.835,Uptrend,Downtrend
58,2024-06-21,short,2024-06-21 10:22:00-04:00,2334.44095692913,2336.516835960918,2327.054159490953,2024-06-21 10:32:00-04:00,2336.516835960918,sl,-100.0,-1.0,2330.715,2335.945,Downtrend,Downtrend
59,2024-06-26,long,2024-06-26 09:09:00-04:00,2306.048,2303.587104839906,2314.8048368801096,2024-06-26 09:11:00-04:00,2303.587104839906,sl,-100.0,-1.0,2304.265,2317.728,Uptrend,Uptrend
60,2024-06-27,short,2024-06-27 09:11:00-04:00,2323.218,2324.4284346917566,2318.910795320327,2024-06-27 09:33:00-04:00,2324.4284346917566,sl,-100.0,-1.0,2319.935,2324.095,Downtrend,Uptrend
61,2024-06-28,short,2024-06-28 09:00:00-04:00,2335.375,2337.7116772327763,2327.0601795636408,2024-06-28 09:03:00-04:00,2337.7116772327763,sl,-100.0,-1.0,2330.784,2337.068,Downtrend,Downtrend
62,2024-07-01,short,2024-07-01 11:22:00-04:00,2328.575,2329.0346063310776,2326.9395391581165,2024-07-01 11:23:00-04:00,2326.9395391581165,tp,355.8394937789633,3.558394937789633,2319.125,2328.908,Downtrend,Uptrend
63,2024-07-05,long,2024-07-05 08:54:00-04:00,2367.465,2366.9405243068786,2369.3312916513983,2024-07-05 08:55:00-04:00,2369.3312916513983,tp,355.8394937791065,3.5583949377910646,2367.085,2376.025,Uptrend,Uptrend
64,2024-07-09,long,2024-07-09 09:46:00-04:00,2364.848,2363.9881359031187,2367.9077360495285,2024-07-09 09:55:00-04:00,2367.9077360495285,tp,355.8394937788884,3.558394937788884,2364.225,2366.915,Uptrend,Downtrend
65,2024-07-10,short,2024-07-10 09:16:00-04:00,2379.785,2381.6482689097743,2373.154753343717,2024-07-10 09:46:00-04:00,2381.6482689097743,sl,-100.0,-1.0,2376.068,2381.135,Downtrend,Downtrend
66,2024-07-11,short,2024-07-11 10:01:00-04:00,2408.605,2414.5025911492335,2387.619041509415,2024-07-11 10:52:00-04:00,2414.5025911492335,sl,-100.0,-1.0,2395.695,2412.878,Downtrend,Uptrend
67,2024-07-12,long,2024-07-12 08:31:00-04:00,2393.525,2384.0154275641903,2427.36381441613,2024-07-12 12:00:00-04:00,2412.168,close,196.04456589233067,0.0,2400.415,2404.205,Uptrend,Uptrend
68,2024-07-15,short,2024-07-15 10:03:00-04:00,2419.895,2420.285596371456,2418.505103849091,2024-07-15 10:03:00-04:00,2418.505103849091,tp,355.8394937791879,3.5583949377918787,2417.598,2420.178,Downtrend,Uptrend
69,2024-07-16,short,2024-07-16 08:58:00-04:00,2433.367166960595,2435.641504790833,2425.274174738652,2024-07-16 09:07:00-04:00,2435.641504790833,sl,-100.00000000000001,-1.0000000000000002,2429.285,2435.015,Downtrend,Uptrend
70,2024-07-17,short,2024-07-17 09:36:00-04:00,2478.955,2479.3552577658033,2477.5307247923547,2024-07-17 09:37:00-04:00,2479.3552577658033,sl,-100.0,-1.0,2471.175,2479.245,Downtrend,Downtrend
71,2024-07-19,long,2024-07-19 09:00:00-04:00,2403.195,2393.3679817499324,2438.163411994608,2024-07-19 12:00:00-04:00,2405.188,close,20.28082119401975,0.0,2410.315,2414.225,Uptrend,Uptrend
72,2024-07-22,long,2024-07-22 09:24:00-04:00,2395.425,2393.26222786547,2403.1209974151056,2024-07-22 09:43:00-04:00,2393.26222786547,sl,-100.0,-1.0,2393.858,2400.005,Uptrend,Downtrend
73,2024-07-23,short,2024-07-23 08:40:00-04:00,2407.595,2408.9793397900025,2402.668972299073,2024-07-23 08:45:00-04:00,2408.9793397900025,sl,-100.0,-1.0,2403.545,2408.598,Downtrend,Downtrend
74,2024-07-24,short,2024-07-24 09:38:00-04:00,2422.085,2423.258169313561,2417.910400253453,2024-07-24 09:39:00-04:00,2423.258169313561,sl,-100.0,-1.0,2413.555,2422.935,Downtrend,Uptrend
75,2024-07-29,long,2024-07-29 09:21:00-04:00,2392.685,2391.7326625572264,2396.0737927354326,2024-07-29 09:25:00-04:00,2396.0737927354326,tp,355.8394937789239,3.558394937789239,2391.995,2395.808,Uptrend,Downtrend
76,2024-07-30,long,2024-07-30 08:24:00-04:00,2386.105,2385.8013561776665,2387.185484640282,2024-07-30 08:25:00-04:00,2387.185484640282,tp,355.8394937788158,3.5583949377881576,2385.885,2387.928,Uptrend,Uptrend
77,2024-08-02,long,2024-08-02 09:00:00-04:00,2471.4890112895537,2468.143392865282,2483.3940429542577,2024-08-02 09:02:00-04:00,2468.143392865282,sl,-100.0,-1.0,2469.065,2477.494,Uptrend,Downtrend
78,2024-08-06,long,2024-08-06 10:18:00-04:00,2393.798,2391.0472630094964,2403.586208582198,2024-08-06 10:25:00-04:00,2391.0472630094964,sl,-100.0,-1.0,2391.805,2403.005,Uptrend,Downtrend
79,2024-08-07,short,2024-08-07 07:48:00-04:00,2398.045,2398.762703580061,2395.491127213877,2024-08-07 07:54:00-04:00,2398.762703580061,sl,-100.0,-1.0,2394.115,2398.565,Downtrend,Downtrend
80,2024-08-13,short,2024-08-13 09:31:00-04:00,2468.394,2472.618789728014,2453.3605296186092,2024-08-13 09:42:00-04:00,2472.618789728014,sl,-100.0,-1.0,2458.818,2471.455,Downtrend,Uptrend
81,2024-08-14,short,2024-08-14 08:39:00-04:00,2475.854,2481.182949081954,2456.8914945630345,2024-08-14 09:20:00-04:00,2456.8914945630345,tp,355.8394937789711,3.5583949377897106,2462.205,2479.715,Downtrend,Downtrend
82,2024-08-19,long,2024-08-19 09:03:00-04:00,2488.9945920355076,2485.4342411913135,2501.6637264562437,2024-08-19 10:34:00-04:00,2501.6637264562437,tp,355.8394937789858,3.558394937789858,2486.415,2495.385,Uptrend,Uptrend
83,2024-08-21,long,2024-08-21 10:35:00-04:00,2497.3839120534117,2492.296619213942,2515.4865091404336,2024-08-21 12:00:00-04:00,2508.078,close,210.2117626022701,0.0,2493.698,2506.515,Uptrend,Uptrend
84,2024-08-22,long,2024-08-22 09:16:00-04:00,2497.375,2494.1177299058763,2508.965653413944,2024-08-22 09:21:00-04:00,2494.1177299058763,sl,-100.0,-1.0,2495.015,2504.045,Uptrend,Downtrend
85,2024-08-23,short,2024-08-23 10:01:00-04:00,2506.995,2511.4530433915334,2491.13152096312,2024-08-23 10:05:00-04:00,2511.4530433915334,sl,-100.0,-1.0,2494.315,2503.765,Downtrend,Uptrend
86,2024-08-26,short,2024-08-26 08:43:00-04:00,2525.965,2526.8524680807295,2522.8070380740824,2024-08-26 09:00:00-04:00,2522.8070380740824,tp,355.83949377901877,3.5583949377901876,2522.298,2526.608,Downtrend,Downtrend
87,2024-08-27,long,2024-08-27 10:39:00-04:00,2514.545,2513.9653163391813,2516.6077434041767,2024-08-27 10:47:00-04:00,2516.6077434041767,tp,355.8394937789265,3.558394937789265,2514.125,2518.035,Uptrend,Uptrend
88,2024-08-29,long,2024-08-29 11:31:00-04:00,2519.358,2518.0840761453915,2523.8911241953697,2024-08-29 12:00:00-04:00,2522.585,close,253.31184342968785,0.0,2518.435,2525.498,Uptrend,Uptrend
89,2024-09-04,short,2024-09-04 09:18:00-04:00,2489.441087524725,2491.4891823247294,2482.153157356275,2024-09-04 09:54:00-04:00,2482.153157356275,tp,355.8394937789874,3.558394937789874,2485.765,2490.925,Downtrend,Uptrend
90,2024-09-05,short,2024-09-05 07:52:00-04:00,2516.045,2516.8455155316065,2513.196449584709,2024-09-05 08:15:00-04:00,2516.8455155316065,sl,-100.0,-1.0,2513.535,2516.625,Downtrend,Uptrend
91,2024-09-06,short,2024-09-06 08:31:00-04:00,2525.764,2533.4365273106923,2498.4621176575797,2024-09-06 12:00:00-04:00,2504.595,close,275.906479609396,0.0,2506.855,2520.205,Downtrend,Downtrend
92,2024-09-06,long,2024-09-06 09:09:00-04:00,2513.125,2504.471151063494,2543.918812248061,2024-09-06 09:36:00-04:00,2504.471151063494,sl,-100.0,-1.0,2506.855,2529.125,Uptrend,Downtrend
93,2024-09-11,long,2024-09-11 09:31:00-04:00,2503.445,2501.453372565331,2510.5319969814905,2024-09-11 09:59:00-04:00,2510.5319969814905,tp,355.8394937789821,3.558394937789821,2504.888,2512.745,Uptrend,Downtrend
