,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
30,2021-02-17,long,2021-02-17 09:06:00-05:00,1776.405,1773.8487182767828,1788.8203643490763,2021-02-17 10:53:00-05:00,1773.8487182767828,sl,-100.0,-1.0,1781.755,1773.885,Uptrend,Downtrend
31,2021-02-18,short,2021-02-18 09:24:00-05:00,1781.535,1782.4986776337523,1776.8546047096745,2021-02-18 09:26:00-05:00,1782.4986776337523,sl,-100.0,-1.0,1782.485,1778.706,Downtrend,Downtrend
32,2021-02-18,long,2021-02-18 09:40:00-05:00,1779.495,1778.3243852743678,1785.1804485947753,2021-02-18 09:41:00-05:00,1778.3243852743678,sl,-100.0,-1.0,1784.665,1778.341,Downtrend,Downtrend
33,2021-02-19,short,2021-02-19 10:48:00-05:00,1783.045,1784.8810594916758,1774.1276152889575,2021-02-19 10:51:00-05:00,1784.8810594916758,sl,-100.0,-1.0,1784.855,1779.416,Downtrend,Downtrend
34,2021-02-22,short,2021-02-22 09:22:00-05:00,1798.345,1800.2733696650143,1788.9792826874623,2021-02-22 09:34:00-05:00,1800.2733696650143,sl,-100.0,-1.0,1800.246,1793.609,Downtrend,Downtrend
35,2021-02-23,short,2021-02-23 08:01:00-05:00,1810.235,1811.0262300571862,1806.3921491300466,2021-02-23 08:05:00-05:00,1811.0262300571862,sl,-100.0,-1.0,1811.015,1808.405,Uptrend,Downtrend
36,2021-02-23,long,2021-02-23 10:17:00-05:00,1802.9410773760003,1798.9686182398998,1822.2345406467214,2021-02-23 12:00:00-05:00,1807.575,close,116.65123454356211,0.0,1809.26,1799.025,Uptrend,Uptrend
37,2021-02-24,short,2021-02-24 08:07:00-05:00,1808.2448756973677,1810.162213082061,1798.9327400298184,2021-02-24 08:43:00-05:00,1798.9327400298184,tp,485.680597577166,4.85680597577166,1810.135,1805.195,Uptrend,Downtrend
38,2021-02-24,long,2021-02-24 10:31:00-05:00,1789.405,1785.4184177887923,1808.767056306298,2021-02-24 12:00:00-05:00,1803.634,close,356.92227693179143,0.0,1795.998,1785.475,Uptrend,Uptrend
39,2021-02-25,long,2021-02-25 09:57:00-05:00,1782.501,1778.7781611411876,1800.582106016314,2021-02-25 10:02:00-05:00,1778.7781611411876,sl,-100.0,-1.0,1788.791,1778.831,Uptrend,Downtrend
40,2021-02-26,long,2021-02-26 08:28:00-05:00,1760.085,1757.457710451138,1772.845235580996,2021-02-26 09:32:00-05:00,1757.457710451138,sl,-100.0,-1.0,1765.382,1757.495,Uptrend,Downtrend
41,2021-03-01,long,2021-03-01 09:48:00-05:00,1735.395,1734.0255633625623,1742.0460880441476,2021-03-01 09:50:00-05:00,1734.0255633625623,sl,-100.0,-1.0,1742.882,1734.045,Downtrend,Uptrend
42,2021-03-02,short,2021-03-02 11:38:00-05:00,1730.413,1736.309692721056,1701.7739075550867,2021-03-02 12:00:00-05:00,1731.538,close,-19.07849116815634,0.0,1736.226,1720.275,Uptrend,Uptrend
43,2021-03-04,short,2021-03-04 08:42:00-05:00,1718.365,1720.534796272207,1707.8267204989393,2021-03-04 10:57:00-05:00,1720.534796272207,sl,-100.0,-1.0,1720.504,1713.435,Downtrend,Downtrend
44,2021-03-05,short,2021-03-05 08:43:00-05:00,1696.114,1699.6339593569696,1679.0182403605972,2021-03-05 08:46:00-05:00,1699.6339593569696,sl,-100.0,-1.0,1699.584,1687.138,Uptrend,Uptrend
45,2021-03-05,long,2021-03-05 09:38:00-05:00,1696.564,1692.175716375144,1717.8770421325812,2021-03-05 09:57:00-05:00,1692.175716375144,sl,-100.0,-1.0,1707.669,1692.238,Uptrend,Downtrend
46,2021-03-08,long,2021-03-08 08:03:00-05:00,1688.492858071349,1686.4043575719493,1698.636299777236,2021-03-08 08:10:00-05:00,1686.4043575719493,sl,-100.0,-1.0,1691.815,1686.434,Downtrend,Downtrend
47,2021-03-09,short,2021-03-09 11:04:00-05:00,1714.795,1715.427984045749,1711.7207193040383,2021-03-09 11:06:00-05:00,1715.427984045749,sl,-100.0,-1.0,1715.419,1711.665,Downtrend,Downtrend
48,2021-03-10,short,2021-03-10 09:45:00-05:00,1720.458,1722.162187815478,1712.18109043395,2021-03-10 12:00:00-05:00,1718.404,close,120.52662161675887,0.0,1722.138,1715.508,Uptrend,Downtrend
49,2021-03-11,long,2021-03-11 08:20:00-05:00,1733.029067460796,1730.4585157403865,1745.5137384175118,2021-03-11 08:36:00-05:00,1730.4585157403865,sl,-100.0,-1.0,1737.118,1730.495,Downtrend,Downtrend
50,2021-03-15,short,2021-03-15 09:17:00-04:00,1732.684748362161,1734.4429545064243,1724.145482254064,2021-03-15 09:50:00-04:00,1724.145482254064,tp,485.6805975771781,4.856805975771781,1734.418,1729.888,Downtrend,Downtrend
51,2021-03-16,short,2021-03-16 10:44:00-04:00,1729.427,1730.137078256449,1725.9782876808117,2021-03-16 11:41:00-04:00,1730.137078256449,sl,-99.99999999999999,-0.9999999999999999,1730.127,1727.567,Downtrend,Uptrend
52,2021-03-17,long,2021-03-17 10:34:00-04:00,1728.0278183586208,1723.9602686032388,1747.7831183173082,2021-03-17 12:00:00-04:00,1727.645,close,-9.411522455609022,0.0,1734.498,1724.018,Uptrend,Uptrend
53,2021-03-18,long,2021-03-18 08:36:00-04:00,1721.124,1719.086075403991,1731.0218043560692,2021-03-18 10:44:00-04:00,1731.0218043560692,tp,485.6805975771643,4.856805975771643,1724.728,1719.115,Uptrend,Uptrend
54,2021-03-19,long,2021-03-19 09:44:00-04:00,1735.605,1734.3268591383915,1741.8126821745382,2021-03-19 11:59:00-04:00,1741.8126821745382,tp,485.6805975771459,4.856805975771459,1738.045,1734.345,Uptrend,Uptrend
55,2021-03-23,long,2021-03-23 10:01:00-04:00,1728.688,1726.83165255814,1737.7039193487349,2021-03-23 10:03:00-04:00,1726.83165255814,sl,-100.0,-1.0,1731.708,1726.858,Downtrend,Downtrend
56,2021-03-25,long,2021-03-25 07:41:00-04:00,1727.188,1726.0011549142207,1732.9522763049288,2021-03-25 07:44:00-04:00,1726.0011549142207,sl,-100.0,-1.0,1730.558,1726.018,Downtrend,Uptrend
57,2021-03-30,long,2021-03-30 09:37:00-04:00,1681.728,1678.5549645911813,1697.138817334886,2021-03-30 12:00:00-04:00,1686.738,close,157.89297484912134,0.0,1688.128,1678.6,Uptrend,Uptrend
58,2021-03-31,long,2021-03-31 08:53:00-04:00,1685.938,1685.8061283238023,1686.5784751449926,2021-03-31 08:53:00-04:00,1686.5784751449926,tp,485.68059757729253,4.856805975772925,1689.438,1685.808,Uptrend,Uptrend
59,2021-04-01,long,2021-04-01 08:54:00-04:00,1717.878,1716.7317308145891,1723.4452070295454,2021-04-01 09:03:00-04:00,1723.4452070295454,tp,485.68059757710927,4.856805975771093,1720.098,1716.748,Uptrend,Uptrend
60,2021-04-01,short,2021-04-01 10:28:00-04:00,1725.798,1728.0499624704532,1714.8606552162898,2021-04-01 10:35:00-04:00,1728.0499624704532,sl,-100.0,-1.0,1728.018,1721.338,Uptrend,Uptrend
61,2021-04-05,long,2021-04-05 08:46:00-04:00,1726.528,1726.2236807472361,1728.006019565366,2021-04-05 08:46:00-04:00,1726.2236807472361,sl,-100.0,-1.0,1729.548,1726.228,Uptrend,Uptrend
62,2021-04-05,short,2021-04-05 09:55:00-04:00,1726.935,1729.585620691574,1714.0614495856598,2021-04-05 10:13:00-04:00,1729.585620691574,sl,-100.0,-1.0,1729.548,1722.318,Uptrend,Uptrend
63,2021-04-06,short,2021-04-06 07:52:00-04:00,1735.528,1735.6365405334857,1735.000839688353,2021-04-06 07:53:00-04:00,1735.6365405334857,sl,-100.0,-1.0,1735.635,1733.553,Uptrend,Uptrend
64,2021-04-07,long,2021-04-07 10:54:00-04:00,1739.988,1739.6633927970518,1741.5645542030582,2021-04-07 11:00:00-04:00,1741.5645542030582,tp,485.68059757724797,4.856805975772479,1741.948,1739.668,Downtrend,Uptrend
65,2021-04-08,short,2021-04-08 08:32:00-04:00,1749.884,1751.1763424267374,1743.6073435790786,2021-04-08 09:04:00-04:00,1751.1763424267374,sl,-100.0,-1.0,1751.158,1746.218,Uptrend,Downtrend
66,2021-04-09,short,2021-04-09 09:00:00-04:00,1738.188,1739.3007940676068,1732.7833751226444,2021-04-09 09:07:00-04:00,1732.7833751226444,tp,485.6805975771716,4.856805975771716,1739.285,1735.628,Uptrend,Uptrend
67,2021-04-12,short,2021-04-12 09:40:00-04:00,1737.205,1737.7558178475028,1734.5297845866864,2021-04-12 09:50:00-04:00,1734.5297845866864,tp,485.68059757710284,4.856805975771028,1737.748,1734.525,Downtrend,Downtrend
68,2021-04-13,short,2021-04-13 10:47:00-04:00,1743.185,1744.189253534121,1738.3075354342914,2021-04-13 12:00:00-04:00,1744.189253534121,sl,-100.0,-1.0,1744.175,1740.208,Uptrend,Downtrend
69,2021-04-14,long,2021-04-14 11:06:00-04:00,1735.225,1732.4658387749405,1748.625710725986,2021-04-14 12:00:00-04:00,1736.249,close,37.11272798051386,0.0,1740.338,1732.505,Uptrend,Uptrend
70,2021-04-16,short,2021-04-16 10:19:00-04:00,1779.166,1782.2822291483028,1764.0310796506492,2021-04-16 12:00:00-04:00,1778.998,close,5.391131139742645,0.0,1782.238,1771.878,Downtrend,Downtrend
71,2021-04-19,long,2021-04-19 10:32:00-04:00,1770.828,1769.0832362841534,1779.301978841433,2021-04-19 12:00:00-04:00,1771.878,close,60.18006853669975,0.0,1774.988,1769.108,Downtrend,Uptrend
72,2021-04-20,short,2021-04-20 08:21:00-04:00,1773.505,1775.546982186046,1763.5874887163932,2021-04-20 10:00:00-04:00,1775.546982186046,sl,-100.0,-1.0,1775.518,1769.552,Uptrend,Uptrend
73,2021-04-22,long,2021-04-22 10:16:00-04:00,1783.998,1783.3528431841405,1787.1314014785762,2021-04-22 10:41:00-04:00,1787.1314014785762,tp,485.68059757712695,4.85680597577127,1788.198,1783.362,Uptrend,Downtrend
74,2021-04-23,short,2021-04-23 10:15:00-04:00,1779.738,1780.6205258330153,1775.4517432604384,2021-04-23 10:17:00-04:00,1775.4517432604384,tp,485.6805975771833,4.856805975771833,1780.608,1776.505,Uptrend,Uptrend
75,2021-04-26,long,2021-04-26 09:33:00-04:00,1775.675,1774.9273890357101,1779.3060013989157,2021-04-26 09:35:00-04:00,1774.9273890357101,sl,-100.00000000000001,-1.0000000000000002,1779.928,1774.938,Uptrend,Uptrend
76,2021-04-27,short,2021-04-27 09:52:00-04:00,1783.348,1785.285499242597,1773.9379421005012,2021-04-27 12:00:00-04:00,1778.218,close,264.7742970533149,0.0,1785.258,1777.735,Downtrend,Downtrend
77,2021-04-28,long,2021-04-28 09:08:00-04:00,1769.428537161411,1768.6367622090272,1773.2740344816143,2021-04-28 09:30:00-04:00,1768.6367622090272,sl,-100.0,-1.0,1770.688,1768.648,Uptrend,Uptrend
78,2021-04-28,short,2021-04-28 09:34:00-04:00,1771.198,1771.3298716761979,1770.5575248550076,2021-04-28 09:34:00-04:00,1771.3298716761979,sl,-100.0,-1.0,1771.068,1768.598,Uptrend,Uptrend
79,2021-04-30,long,2021-04-30 09:31:00-04:00,1768.608,1766.8429483339692,1777.180513479124,2021-04-30 09:50:00-04:00,1766.8429483339692,sl,-100.0,-1.0,1771.845,1766.868,Uptrend,Downtrend
80,2021-05-04,long,2021-05-04 09:25:00-04:00,1788.995,1788.357958364214,1792.0889876234994,2021-05-04 09:44:00-04:00,1792.0889876234994,tp,485.6805975770691,4.8568059757706905,1791.078,1788.367,Downtrend,Uptrend
81,2021-05-04,short,2021-05-04 10:47:00-04:00,1793.298,1794.850028189096,1785.7601002166323,2021-05-04 11:00:00-04:00,1794.850028189096,sl,-100.00000000000001,-1.0000000000000002,1794.828,1789.677,Downtrend,Downtrend
82,2021-05-05,short,2021-05-05 08:17:00-04:00,1778.5666657904053,1780.0997594482067,1771.1207273517778,2021-05-05 08:30:00-04:00,1771.1207273517778,tp,485.6805975771786,4.8568059757717865,1780.078,1776.128,Uptrend,Uptrend
83,2021-05-06,long,2021-05-06 08:23:00-04:00,1794.1688057421163,1792.9811433135412,1799.9370517224195,2021-05-06 08:31:00-04:00,1792.9811433135412,sl,-100.0,-1.0,1796.058,1792.998,Uptrend,Uptrend
84,2021-05-06,short,2021-05-06 08:48:00-04:00,1794.6664867366019,1796.4635053785312,1785.9387158579075,2021-05-06 09:34:00-04:00,1796.4635053785312,sl,-100.0,-1.0,1796.438,1791.808,Uptrend,Uptrend
85,2021-05-07,long,2021-05-07 09:11:00-04:00,1829.358,1827.6822153147798,1837.4969610732835,2021-05-07 09:22:00-04:00,1827.6822153147798,sl,-100.0,-1.0,1843.175,1827.706,Downtrend,Downtrend
86,2021-05-10,short,2021-05-10 07:39:00-04:00,1839.568,1840.7447011106874,1833.8529910139168,2021-05-10 07:44:00-04:00,1840.7447011106874,sl,-100.0,-1.0,1840.728,1837.035,Downtrend,Downtrend
87,2021-05-11,short,2021-05-11 08:07:00-04:00,1841.018,1841.7280782564492,1837.5692876808118,2021-05-11 08:30:00-04:00,1837.5692876808118,tp,485.6805975772267,4.856805975772267,1841.718,1839.035,Downtrend,Downtrend
88,2021-05-12,long,2021-05-12 09:26:00-04:00,1828.668,1821.038716333208,1865.721950503731,2021-05-12 11:32:00-04:00,1821.038716333208,sl,-100.0,-1.0,1843.598,1821.147,Downtrend,Downtrend
89,2021-05-12,short,2021-05-12 10:06:00-04:00,1832.478,1834.182187815478,1824.20109043395,2021-05-12 10:32:00-04:00,1824.20109043395,tp,485.6805975771231,4.8568059757712305,1834.158,1829.148,Downtrend,Downtrend
90,2021-05-14,short,2021-05-14 08:56:00-04:00,1837.798,1839.5833396162152,1829.1269518831848,2021-05-14 09:38:00-04:00,1839.5833396162152,sl,-100.0,-1.0,1839.558,1833.075,Downtrend,Uptrend
91,2021-05-17,long,2021-05-17 08:27:00-04:00,1846.772,1846.1694478795275,1849.6984787394242,2021-05-17 08:27:00-04:00,1846.1694478795275,sl,-100.0,-1.0,1850.568,1846.178,Downtrend,Downtrend
92,2021-05-18,long,2021-05-18 08:20:00-04:00,1870.908,1870.5529608717754,1872.6323561595934,2021-05-18 08:24:00-04:00,1872.6323561595934,tp,485.68059757722216,4.856805975772222,1871.998,1870.558,Downtrend,Downtrend
93,2021-05-18,short,2021-05-18 09:03:00-04:00,1872.468,1874.8822660719272,1860.742378114762,2021-05-18 12:00:00-04:00,1864.068,close,347.9318248172577,0.0,1874.848,1868.398,Uptrend,Downtrend
94,2021-05-19,long,2021-05-19 09:05:00-04:00,1865.465,1864.5753733844201,1869.7857438627536,2021-05-19 09:08:00-04:00,1869.7857438627536,tp,485.68059757719124,4.856805975771913,1876.108,1864.588,Downtrend,Downtrend
95,2021-05-19,short,2021-05-19 11:57:00-04:00,1885.248,1890.0907337089834,1861.7277819831395,2021-05-19 12:00:00-04:00,1884.304,close,19.49312220593139,0.0,1890.022,1877.135,Downtrend,Downtrend
96,2021-05-21,short,2021-05-21 08:04:00-04:00,1879.365,1880.1085533742532,1875.753705528622,2021-05-21 08:07:00-04:00,1880.1085533742532,sl,-100.0,-1.0,1880.098,1877.585,Downtrend,Uptrend
97,2021-05-24,short,2021-05-24 09:38:00-04:00,1884.408,1886.159864498411,1875.8995340353745,2021-05-24 12:00:00-04:00,1884.498,close,-5.137383632225678,0.0,1886.135,1877.808,Downtrend,Downtrend
98,2021-05-25,long,2021-05-25 09:07:00-04:00,1881.5460177397433,1879.742400973211,1890.3058344294393,2021-05-25 10:03:00-04:00,1890.3058344294393,tp,485.68059757716674,4.8568059757716675,1884.415,1879.768,Uptrend,Uptrend
99,2021-05-26,short,2021-05-26 09:35:00-04:00,1907.005,1907.3427943705678,1905.3643982824442,2021-05-26 09:36:00-04:00,1905.3643982824442,tp,485.68059757731595,4.85680597577316,1907.338,1901.948,Downtrend,Downtrend
100,2021-05-27,long,2021-05-27 09:21:00-04:00,1892.358,1889.3756713229134,1906.8425917405893,2021-05-27 09:33:00-04:00,1889.3756713229134,sl,-100.0,-1.0,1898.735,1889.418,Uptrend,Uptrend
101,2021-05-28,long,2021-05-28 09:02:00-04:00,1891.228,1890.0512988893126,1896.9430089860832,2021-05-28 09:07:00-04:00,1896.9430089860832,tp,485.6805975771106,4.856805975771106,1896.218,1890.068,Uptrend,Uptrend
102,2021-06-02,long,2021-06-02 08:23:00-04:00,1903.338,1903.1554084483416,1904.22481173922,2021-06-02 08:24:00-04:00,1904.22481173922,tp,485.680597577428,4.85680597577428,1904.988,1903.158,Uptrend,Uptrend
103,2021-06-02,short,2021-06-02 09:01:00-04:00,1905.038,1906.0321095590289,1900.209802753137,2021-06-02 09:34:00-04:00,1906.0321095590289,sl,-100.0,-1.0,1906.018,1903.038,Uptrend,Downtrend
104,2021-06-04,short,2021-06-04 11:08:00-04:00,1893.915,1894.7295611998982,1889.9588342967024,2021-06-04 12:00:00-04:00,1892.598,close,161.68214250379066,0.0,1894.718,1892.358,Downtrend,Downtrend
105,2021-06-08,short,2021-06-08 10:02:00-04:00,1891.825,1894.3538929904682,1879.542657411807,2021-06-08 10:05:00-04:00,1894.3538929904682,sl,-100.0,-1.0,1894.318,1883.618,Uptrend,Uptrend
106,2021-06-09,short,2021-06-09 09:05:00-04:00,1895.698,1895.7994397509212,1895.205326811545,2021-06-09 09:05:00-04:00,1895.205326811545,tp,485.68059757755606,4.85680597577556,1895.798,1892.908,Downtrend,Downtrend
107,2021-06-10,long,2021-06-10 09:11:00-04:00,1890.298,1889.9429608717755,1892.0223561595935,2021-06-10 09:12:00-04:00,1892.0223561595935,tp,485.68059757722216,4.856805975772222,1892.898,1889.948,Uptrend,Uptrend
108,2021-06-10,short,2021-06-10 09:45:00-04:00,1891.148,1893.937593150336,1877.5994873174761,2021-06-10 11:52:00-04:00,1893.937593150336,sl,-100.0,-1.0,1893.898,1885.0,Uptrend,Uptrend
109,2021-06-11,long,2021-06-11 08:08:00-04:00,1888.518,1887.189139262931,1894.9720187687656,2021-06-11 08:17:00-04:00,1887.189139262931,sl,-100.0,-1.0,1891.668,1887.208,Downtrend,Downtrend
110,2021-06-14,long,2021-06-14 10:21:00-04:00,1863.508,1862.3110109391284,1869.3215436237742,2021-06-14 10:32:00-04:00,1869.3215436237742,tp,485.6805975771404,4.856805975771405,1868.068,1862.328,Uptrend,Downtrend
111,2021-06-15,long,2021-06-15 09:33:00-04:00,1864.718,1863.6021627398654,1870.1374050730103,2021-06-15 10:01:00-04:00,1863.6021627398654,sl,-100.0,-1.0,1867.398,1863.618,Uptrend,Downtrend
112,2021-06-16,long,2021-06-16 08:31:00-04:00,1855.988,1853.9389170313896,1865.9399984067993,2021-06-16 12:00:00-04:00,1860.145,close,202.8712386799466,0.0,1859.328,1853.968,Uptrend,Uptrend
113,2021-06-17,long,2021-06-17 09:03:00-04:00,1781.138,1779.514963985259,1789.020771015286,2021-06-17 09:10:00-04:00,1779.514963985259,sl,-100.0,-1.0,1786.798,1779.538,Uptrend,Downtrend
114,2021-06-18,long,2021-06-18 11:55:00-04:00,1773.918,1770.753079771255,1789.289403479808,2021-06-18 12:00:00-04:00,1774.278,close,11.37469427287558,0.0,1780.668,1770.798,Downtrend,Downtrend
115,2021-06-21,long,2021-06-21 09:41:00-04:00,1774.608,1773.7051862168005,1778.9927913772524,2021-06-21 09:51:00-04:00,1773.7051862168005,sl,-100.0,-1.0,1779.688,1773.718,Uptrend,Downtrend
116,2021-06-21,short,2021-06-21 11:43:00-04:00,1785.128,1786.4061408616085,1778.9203178254618,2021-06-21 12:00:00-04:00,1784.038,close,85.28011526273669,0.0,1786.388,1782.268,Uptrend,Downtrend
117,2021-06-22,short,2021-06-22 09:06:00-04:00,1780.138,1783.2420563781923,1765.0622004332636,2021-06-22 12:00:00-04:00,1776.218,close,126.28636604476416,0.0,1783.198,1772.228,Uptrend,Uptrend
118,2021-06-22,long,2021-06-22 10:35:00-04:00,1777.374370279113,1776.221639098437,1782.9729619658783,2021-06-22 11:35:00-04:00,1776.221639098437,sl,-100.0,-1.0,1779.208,1776.238,Uptrend,Uptrend
119,2021-06-23,short,2021-06-23 09:02:00-04:00,1784.828,1786.8567950184263,1774.9745362308918,2021-06-23 09:37:00-04:00,1786.8567950184263,sl,-100.0,-1.0,1786.828,1780.0,Downtrend,Uptrend
120,2021-06-24,short,2021-06-24 09:16:00-04:00,1785.7589152444589,1787.878077617015,1775.4665547697987,2021-06-24 12:00:00-04:00,1777.978,close,367.1693752788649,0.0,1787.848,1782.388,Downtrend,Downtrend
121,2021-06-25,short,2021-06-25 09:41:00-04:00,1788.008,1789.5295962638197,1780.6179021731689,2021-06-25 11:03:00-04:00,1780.6179021731689,tp,485.68059757716117,4.8568059757716115,1789.508,1785.088,Downtrend,Downtrend
