,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
47,2017-06-01,long,2017-06-01 08:01:00-04:00,1266.32,1266.1838761843,1267.5310903396664,2017-06-01 08:04:00-04:00,1267.5310903396664,tp,889.6976134849917,8.896976134849917,1266.8,1266.07,Uptrend,Uptrend
48,2017-06-06,short,2017-06-06 11:00:00-04:00,1293.94,1294.1087935314679,1292.438247978814,2017-06-06 11:01:00-04:00,1294.1087935314679,sl,-100.0,-1.0,1293.63,1290.39,Downtrend,Downtrend
49,2017-06-08,long,2017-06-08 10:00:00-04:00,1273.39,1268.85435446088,1313.743530117687,2017-06-08 12:00:00-04:00,1277.2,close,84.00127318456617,0.0,1284.09,1281.72,Uptrend,Uptrend
50,2017-06-09,long,2017-06-09 10:21:00-04:00,1266.83,1266.568642273856,1269.1552934521596,2017-06-09 10:52:00-04:00,1266.568642273856,sl,-100.0,-1.0,1268.24,1266.35,Uptrend,Uptrend
51,2017-06-14,long,2017-06-14 08:03:00-04:00,1265.67,1265.4576468475082,1267.5593009298802,2017-06-14 08:04:00-04:00,1265.4576468475082,sl,-100.0,-1.0,1266.7,1265.28,Uptrend,Uptrend
52,2017-06-15,long,2017-06-15 09:10:00-04:00,1252.17,1251.8868624633444,1254.6890679065064,2017-06-15 09:42:00-04:00,1254.6890679065064,tp,889.697613485236,8.89697613485236,1253.39,1251.65,Uptrend,Uptrend
53,2017-06-19,short,2017-06-19 08:49:00-04:00,1249.6,1249.8341329630036,1247.5169246157732,2017-06-19 08:49:00-04:00,1249.8341329630036,sl,-100.0,-1.0,1250.03,1248.37,Downtrend,Downtrend
54,2017-06-20,long,2017-06-20 10:00:00-04:00,1242.31,1240.877977458837,1255.050670373292,2017-06-20 12:00:00-04:00,1243.4,close,76.11612028920665,0.0,1248.0,1244.94,Uptrend,Uptrend
55,2017-06-21,long,2017-06-21 10:04:00-04:00,1242.1878044759412,1241.671729428731,1246.7793118547615,2017-06-21 11:18:00-04:00,1246.7793118547615,tp,889.6976134847838,8.896976134847838,1243.61,1241.24,Uptrend,Uptrend
56,2017-06-22,short,2017-06-22 09:37:00-04:00,1252.6261245744004,1252.9549318829604,1249.7007337971775,2017-06-22 10:49:00-04:00,1249.7007337971775,tp,889.6976134849774,8.896976134849774,1253.23,1251.72,Downtrend,Downtrend
57,2017-06-23,short,2017-06-23 08:21:00-04:00,1257.61,1257.631779810512,1257.4162255456533,2017-06-23 08:21:00-04:00,1257.631779810512,sl,-100.0,-1.0,1257.57,1256.28,Downtrend,Downtrend
58,2017-06-29,long,2017-06-29 09:00:00-04:00,1240.16,1238.172592290782,1257.8419189591302,2017-06-29 12:00:00-04:00,1243.61,close,173.5929665562727,0.0,1245.2,1243.81,Uptrend,Uptrend
59,2017-07-03,long,2017-07-03 08:00:00-04:00,1232.74,1232.7127752368601,1232.982218067933,2017-07-03 08:00:00-04:00,1232.982218067933,tp,889.6976134867946,8.896976134867947,1234.08,1232.69,Uptrend,Uptrend
60,2017-07-07,short,2017-07-07 08:29:00-04:00,1222.66,1222.8070137209559,1221.3520224331603,2017-07-07 08:29:00-04:00,1221.3520224331603,tp,889.6976134854623,8.896976134854622,1222.93,1221.09,Downtrend,Downtrend
61,2017-07-07,long,2017-07-07 11:00:00-04:00,1212.1,1208.8058036600626,1241.4083862199298,2017-07-07 11:41:00-04:00,1208.8058036600626,sl,-100.0,-1.0,1228.42,1218.15,Uptrend,Uptrend
62,2017-07-12,short,2017-07-12 10:36:00-04:00,1221.68,1222.6546465204112,1213.0085931679882,2017-07-12 10:53:00-04:00,1222.6546465204112,sl,-100.0,-1.0,1223.47,1218.41,Downtrend,Downtrend
63,2017-07-14,short,2017-07-14 10:00:00-04:00,1231.96,1237.0129160387798,1187.0043265915801,2017-07-14 12:00:00-04:00,1228.39,close,70.65227232356757,0.0,1222.68,1220.8,Downtrend,Downtrend
64,2017-07-17,short,2017-07-17 10:00:00-04:00,1235.45,1235.520784384164,1234.820233023373,2017-07-17 10:00:00-04:00,1235.520784384164,sl,-100.0,-1.0,1235.32,1233.28,Downtrend,Downtrend
65,2017-07-20,long,2017-07-20 08:57:00-04:00,1239.13,1238.9122018948804,1241.067744543467,2017-07-20 09:00:00-04:00,1241.067744543467,tp,889.6976134853653,8.896976134853652,1239.92,1238.73,Uptrend,Uptrend
66,2017-07-20,short,2017-07-20 11:00:00-04:00,1245.79,1247.8536370460101,1227.4298704506562,2017-07-20 12:00:00-04:00,1245.9,close,-5.330394713198279,0.0,1242.0,1237.4,Downtrend,Downtrend
67,2017-07-24,short,2017-07-24 10:15:00-04:00,1257.29,1257.3880091473038,1256.4180149554397,2017-07-24 10:22:00-04:00,1257.3880091473038,sl,-100.0,-1.0,1257.47,1256.43,Downtrend,Downtrend
68,2017-07-27,short,2017-07-27 08:20:00-04:00,1262.92,1263.3719310681236,1258.8991800723077,2017-07-27 08:23:00-04:00,1263.3719310681236,sl,-100.0,-1.0,1263.75,1261.23,Downtrend,Downtrend
69,2017-07-27,long,2017-07-27 12:00:00-04:00,1257.55,1257.0490643582245,1262.006812449972,2017-07-27 12:00:00-04:00,1257.86,close,61.88419711986256,0.0,1259.72,1256.63,Uptrend,Uptrend
70,2017-08-01,short,2017-08-01 11:06:00-04:00,1273.1,1273.5628209733795,1268.982292845133,2017-08-01 12:00:00-04:00,1271.63,close,317.6174124663225,0.0,1273.95,1271.51,Downtrend,Downtrend
71,2017-08-04,long,2017-08-04 10:00:00-04:00,1256.14,1249.9872035303654,1310.881283352925,2017-08-04 12:00:00-04:00,1256.87,close,11.86452377553014,0.0,1269.42,1267.44,Uptrend,Uptrend
72,2017-08-07,long,2017-08-07 09:26:00-04:00,1256.42,1256.1586422738562,1258.7452934521598,2017-08-07 10:37:00-04:00,1258.7452934521598,tp,889.6976134847271,8.896976134847272,1257.2,1255.94,Uptrend,Uptrend
73,2017-08-11,long,2017-08-11 10:10:00-04:00,1285.44,1285.260316563276,1287.0386392483606,2017-08-11 10:10:00-04:00,1285.260316563276,sl,-100.0,-1.0,1287.87,1285.11,Uptrend,Uptrend
74,2017-08-14,long,2017-08-14 09:35:00-04:00,1280.62,1279.7923672005445,1287.983429265172,2017-08-14 12:00:00-04:00,1284.59,close,479.6813275902593,0.0,1284.1,1279.1,Uptrend,Uptrend
75,2017-08-21,short,2017-08-21 10:50:00-04:00,1291.98,1292.5789447890795,1286.6512025054678,2017-08-21 11:05:00-04:00,1292.5789447890795,sl,-100.0,-1.0,1293.08,1290.14,Downtrend,Downtrend
76,2017-08-30,long,2017-08-30 09:47:00-04:00,1308.21,1307.4313717741966,1315.1374367428925,2017-08-30 09:48:00-04:00,1307.4313717741966,sl,-100.00000000000001,-1.0000000000000002,1310.93,1306.78,Uptrend,Uptrend
77,2017-09-01,long,2017-09-01 10:58:00-04:00,1321.78,1321.4533028423202,1324.6866168151992,2017-09-01 11:16:00-04:00,1321.4533028423202,sl,-100.0,-1.0,1322.69,1321.18,Uptrend,Uptrend
78,2017-09-05,long,2017-09-05 09:06:00-04:00,1329.7878086009214,1329.282621212935,1334.2824487354633,2017-09-05 09:42:00-04:00,1334.2824487354633,tp,889.6976134850701,8.8969761348507,1331.18,1328.86,Uptrend,Uptrend
