,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_low_used,ote_high_used,4h_trend,1h_trend
29,2015-03-31,short,2015-03-31 09:00:00-04:00,1188.72,1193.9951284887156,1171.1023144275694,2015-03-31 12:00:00-04:00,1187.08,close,31.089290118872686,0.0,1183.39,1184.97,Downtrend,Uptrend
30,2015-04-02,long,2015-04-02 09:59:00-04:00,1201.93,1201.1563144883219,1204.5139272172896,2015-04-02 10:00:00-04:00,1201.1563144883219,sl,-100.0,-1.0,1202.48,1205.69,Uptrend,Downtrend
31,2015-04-09,long,2015-04-09 11:28:00-04:00,1194.4384169856376,1193.3996851249742,1197.9075365254519,2015-04-09 12:00:00-04:00,1194.54,close,9.779522339627878,0.0,1193.7,1195.98,Uptrend,Uptrend
32,2015-04-14,long,2015-04-14 08:00:00-04:00,1186.63,1186.10952065578,1188.3682783098138,2015-04-14 08:13:00-04:00,1186.10952065578,sl,-100.0,-1.0,1186.26,1189.81,Uptrend,Uptrend
33,2015-04-15,long,2015-04-15 08:54:00-04:00,1192.62,1191.3539691627084,1196.8482445373827,2015-04-15 09:16:00-04:00,1196.8482445373827,tp,333.9764256002267,3.339764256002267,1191.72,1194.78,Uptrend,Uptrend
34,2015-04-16,short,2015-04-16 08:32:00-04:00,1208.2977763693107,1209.3137290225034,1204.904734012387,2015-04-16 09:08:00-04:00,1204.904734012387,tp,333.97642560022405,3.3397642560022405,1206.79,1209.02,Downtrend,Downtrend
35,2015-04-16,long,2015-04-16 10:01:00-04:00,1202.89,1202.467989720903,1204.2994148457944,2015-04-16 10:03:00-04:00,1202.467989720903,sl,-100.0,-1.0,1203.19,1205.31,Uptrend,Uptrend
36,2015-04-20,long,2015-04-20 10:22:00-04:00,1195.3,1194.9342577581158,1196.5214928663552,2015-04-20 10:25:00-04:00,1194.9342577581158,sl,-100.0,-1.0,1195.04,1197.94,Uptrend,Uptrend
37,2015-04-21,short,2015-04-21 09:00:00-04:00,1200.0,1201.055025697743,1196.476462885514,2015-04-21 09:21:00-04:00,1196.476462885514,tp,333.97642560021825,3.3397642560021823,1197.86,1199.25,Downtrend,Uptrend
38,2015-04-27,short,2015-04-27 09:14:00-04:00,1187.0,1187.5626803721298,1185.120780205607,2015-04-27 09:53:00-04:00,1185.120780205607,tp,333.9764256002325,3.3397642560023253,1184.9,1187.4,Downtrend,Uptrend
39,2015-04-29,short,2015-04-29 11:54:00-04:00,1210.9,1211.490814390736,1208.9268192158886,2015-04-29 12:00:00-04:00,1210.77,close,22.00352632544854,0.0,1209.13,1211.32,Downtrend,Downtrend
40,2015-04-30,long,2015-04-30 11:28:00-04:00,1179.07,1177.55076299525,1184.1438934448597,2015-04-30 12:00:00-04:00,1180.83,close,115.84762578170381,0.0,1177.99,1182.61,Uptrend,Uptrend
41,2015-05-01,long,2015-05-01 10:18:00-04:00,1173.459855203322,1170.0839766561655,1184.7344937077187,2015-05-01 12:00:00-04:00,1172.57,close,-26.35921852317641,0.0,1171.06,1178.47,Uptrend,Uptrend
42,2015-05-05,short,2015-05-05 09:42:00-04:00,1197.84,1198.7121545768011,1194.9272093186908,2015-05-05 09:53:00-04:00,1198.7121545768011,sl,-100.0,-1.0,1195.31,1198.46,Downtrend,Downtrend
43,2015-05-06,short,2015-05-06 10:12:00-04:00,1194.78,1196.3695720512665,1189.4712040808404,2015-05-06 10:48:00-04:00,1189.4712040808404,tp,333.9764256002001,3.339764256002001,1192.42,1195.91,Downtrend,Downtrend
44,2015-05-07,long,2015-05-07 10:42:00-04:00,1182.82,1179.7252579532867,1193.1557088691595,2015-05-07 12:00:00-04:00,1184.14,close,42.65298949235743,0.0,1180.62,1188.48,Uptrend,Downtrend
45,2015-05-08,long,2015-05-08 08:19:00-04:00,1185.29,1184.1505722464374,1189.0954200836447,2015-05-08 08:21:00-04:00,1184.1505722464374,sl,-100.0,-1.0,1184.48,1187.07,Uptrend,Downtrend
46,2015-05-13,short,2015-05-13 08:26:00-04:00,1197.25,1197.6298092511875,1195.981526638785,2015-05-13 08:28:00-04:00,1197.6298092511875,sl,-100.0,-1.0,1194.89,1196.98,Downtrend,Uptrend
47,2015-05-14,short,2015-05-14 08:57:00-04:00,1219.82,1222.844407000197,1209.7191936051393,2015-05-14 09:20:00-04:00,1222.844407000197,sl,-100.0,-1.0,1215.13,1221.97,Downtrend,Downtrend
48,2015-05-19,long,2015-05-19 11:22:00-04:00,1206.68,1205.9203814976252,1209.2169467224298,2015-05-19 11:26:00-04:00,1205.9203814976252,sl,-100.0,-1.0,1206.14,1209.54,Uptrend,Uptrend
49,2015-05-21,long,2015-05-21 09:39:00-04:00,1204.82,1204.116649534838,1207.1690247429906,2015-05-21 09:54:00-04:00,1204.116649534838,sl,-100.00000000000001,-1.0000000000000002,1204.32,1206.39,Uptrend,Uptrend
