,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
0,2022-01-04,short,2022-01-04 10:17:00-05:00,1811.528,1812.5817321587226,1806.8470524660656,2022-01-04 10:22:00-05:00,1812.5817321587226,sl,-100.0,-1.0,1812.465,1807.408,Downtrend,Downtrend
1,2022-01-07,long,2022-01-07 09:35:00-05:00,1789.778,1788.0686372665332,1797.3714260956042,2022-01-07 10:41:00-05:00,1788.0686372665332,sl,-100.0,-1.0,1794.568,1788.258,Uptrend,Uptrend
2,2022-01-10,long,2022-01-10 09:00:00-05:00,1791.978,1790.1224417695921,1800.2208638537802,2022-01-10 12:00:00-05:00,1793.368,close,74.91007165505533,0.0,1797.098,1793.628,Uptrend,Uptrend
3,2022-01-11,long,2022-01-11 09:46:00-05:00,1803.648,1802.5009276393841,1808.7435885641553,2022-01-11 10:28:00-05:00,1808.7435885641553,tp,444.22555534508626,4.442255553450862,1806.648,1802.628,Uptrend,Uptrend
4,2022-01-12,short,2022-01-12 09:43:00-05:00,1824.148,1825.4750052799282,1818.2531034257806,2022-01-12 12:00:00-05:00,1824.558,close,-30.896636675194845,0.0,1825.328,1818.814,Downtrend,Downtrend
5,2022-01-18,long,2022-01-18 08:56:00-05:00,1817.878,1817.4956425464613,1819.5765295213846,2022-01-18 08:58:00-05:00,1819.5765295213846,tp,444.2255553449673,4.442255553449673,1819.764,1817.538,Uptrend,Uptrend
6,2022-01-20,short,2022-01-20 10:00:00-05:00,1846.058,1847.193826553159,1841.0123681864736,2022-01-20 10:09:00-05:00,1847.193826553159,sl,-100.0,-1.0,1847.068,1843.548,Downtrend,Downtrend
7,2022-01-21,short,2022-01-21 09:47:00-05:00,1841.8182942757192,1842.7738569727578,1837.5734405781286,2022-01-21 10:01:00-05:00,1837.5734405781286,tp,444.22555534509445,4.442255553450945,1842.668,1839.979,Downtrend,Downtrend
8,2022-01-24,long,2022-01-24 10:00:00-05:00,1832.858,1827.7973866443417,1855.3385377830386,2022-01-24 12:00:00-05:00,1834.668,close,35.76641550724673,0.0,1842.938,1837.358,Uptrend,Uptrend
9,2022-01-25,short,2022-01-25 12:00:00-05:00,1849.288,1856.2648989463341,1818.294831909784,2022-01-25 12:00:00-05:00,1848.004,close,18.40359176586264,0.0,1843.084,1839.228,Downtrend,Downtrend
