,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
0,2010-01-05,short,2010-01-05 09:08:00-05:00,1121.83,1122.8403471075899,1118.3316081488279,2010-01-05 09:39:00-05:00,1118.3316081488279,tp,346.2564325558395,3.4625643255583953,1122.53,1119.08,,Uptrend
1,2010-01-06,long,2010-01-06 08:55:00-05:00,1129.08,1128.6469940967472,1130.5793107933591,2010-01-06 08:58:00-05:00,1130.5793107933591,tp,346.25643255588346,3.4625643255588345,1131.35,1128.78,Uptrend,Uptrend
2,2010-01-06,short,2010-01-06 10:02:00-05:00,1130.4,1130.4,1130.4,2010-01-06 10:02:00-05:00,1130.4,sl,0.0,0.0,1130.4,1127.3,Uptrend,Uptrend
3,2010-01-07,short,2010-01-07 10:46:00-05:00,1133.38,1136.2667060216854,1123.3845947109376,2010-01-07 12:00:00-05:00,1130.6,close,96.30353694198426,0.0,1135.38,1129.5,Downtrend,Downtrend
4,2010-01-11,short,2010-01-11 10:43:00-05:00,1154.58,1156.268723022686,1148.7326879058978,2010-01-11 10:48:00-05:00,1156.268723022686,sl,-100.0,-1.0,1155.75,1152.35,Downtrend,Downtrend
5,2010-01-11,long,2010-01-11 11:10:00-05:00,1153.95,1151.6406351826515,1161.9463242312509,2010-01-11 12:00:00-05:00,1153.33,close,-26.847209039581962,0.0,1158.7,1152.35,Downtrend,Downtrend
6,2010-01-12,long,2010-01-12 11:14:00-05:00,1147.85,1142.5528944502075,1166.191568705429,2010-01-12 12:00:00-05:00,1146.9,close,-17.934322642240986,0.0,1153.6,1144.18,Downtrend,Downtrend
7,2010-01-13,short,2010-01-13 08:37:00-05:00,1135.48,1136.9233530108427,1130.4822973554687,2010-01-13 08:47:00-05:00,1136.9233530108427,sl,-100.0,-1.0,1136.48,1133.53,Uptrend,Downtrend
8,2010-01-14,long,2010-01-14 09:05:00-05:00,1138.95,1136.10659456864,1148.795474209727,2010-01-14 10:49:00-05:00,1136.10659456864,sl,-100.0,-1.0,1142.58,1136.98,Uptrend,Downtrend
9,2010-01-14,short,2010-01-14 10:38:00-05:00,1138.5561915954977,1139.96174088812,1133.6893867570498,2010-01-14 10:40:00-05:00,1139.96174088812,sl,-100.0,-1.0,1139.53,1137.08,Uptrend,Downtrend
10,2010-01-18,long,2010-01-18 11:32:00-05:00,1133.63,1131.7103404955792,1140.2769445172275,2010-01-18 12:00:00-05:00,1133.68,close,2.6046285752658918,0.0,1135.9,1132.3,Uptrend,Uptrend
11,2010-01-19,long,2010-01-19 08:58:00-05:00,1131.13,1129.6866469891575,1136.1277026445314,2010-01-19 09:07:00-05:00,1129.6866469891575,sl,-100.0,-1.0,1134.85,1130.13,Uptrend,Uptrend
12,2010-01-21,long,2010-01-21 11:44:00-05:00,1089.58,1087.9201440375311,1095.3273580412103,2010-01-21 11:49:00-05:00,1095.3273580412103,tp,346.25643255587676,3.4625643255587675,1092.6,1088.43,Uptrend,Uptrend
13,2010-01-25,long,2010-01-25 09:27:00-05:00,1096.25,1095.4561558440366,1098.998736454492,2010-01-25 09:31:00-05:00,1095.4561558440366,sl,-100.0,-1.0,1099.28,1095.7,Uptrend,Downtrend
14,2010-01-26,long,2010-01-26 10:04:00-05:00,1092.93,1092.5691617472894,1094.1794256611329,2010-01-26 10:05:00-05:00,1094.1794256611329,tp,346.2564325558527,3.4625643255585272,1096.78,1092.68,Uptrend,Uptrend
15,2010-01-27,short,2010-01-27 07:41:00-05:00,1096.73,1097.7692141678067,1093.1316540959374,2010-01-27 08:24:00-05:00,1093.1316540959374,tp,346.25643255587534,3.4625643255587533,1097.45,1094.65,Downtrend,Uptrend
16,2010-01-27,long,2010-01-27 10:14:00-05:00,1094.6175080816613,1089.5116351411152,1112.2969215764313,2010-01-27 12:00:00-05:00,1093.93,close,-13.465044854557341,0.0,1099.98,1091.08,Downtrend,Downtrend
17,2010-01-28,short,2010-01-28 08:39:00-05:00,1091.68,1094.2780354195168,1082.684135239844,2010-01-28 09:08:00-05:00,1094.2780354195168,sl,-100.0,-1.0,1093.48,1088.05,Downtrend,Uptrend
18,2010-01-28,long,2010-01-28 10:49:00-05:00,1087.43,1085.5536410859047,1093.9270134378905,2010-01-28 11:04:00-05:00,1085.5536410859047,sl,-100.0,-1.0,1089.93,1086.13,Downtrend,Downtrend
19,2010-01-29,short,2010-01-29 08:42:00-05:00,1086.8,1086.872167650542,1086.5501148677736,2010-01-29 08:42:00-05:00,1086.5501148677736,tp,346.25643255603705,3.4625643255603706,1086.85,1081.85,Downtrend,Downtrend
20,2010-01-29,long,2010-01-29 10:44:00-05:00,1078.73,1076.0597969299413,1087.9757498923825,2010-01-29 10:56:00-05:00,1076.0597969299413,sl,-100.0,-1.0,1084.43,1076.88,Downtrend,Downtrend
21,2010-02-01,short,2010-02-01 09:04:00-05:00,1088.1,1089.0093123968309,1084.9514473339445,2010-02-01 09:05:00-05:00,1089.0093123968309,sl,-100.0,-1.0,1088.73,1085.18,Uptrend,Uptrend
22,2010-02-02,short,2010-02-02 08:20:00-05:00,1112.88,1114.9728618657216,1105.6333311654305,2010-02-02 09:21:00-05:00,1114.9728618657216,sl,-100.0,-1.0,1114.33,1109.83,Downtrend,Downtrend
23,2010-02-03,long,2010-02-03 09:34:00-05:00,1112.33,1110.77117874829,1117.7275188560934,2010-02-03 09:55:00-05:00,1117.7275188560934,tp,346.2564325558462,3.462564325558462,1115.63,1111.25,Downtrend,Downtrend
24,2010-02-05,short,2010-02-05 10:26:00-05:00,1059.5,1063.151683117432,1046.8558123093358,2010-02-05 11:45:00-05:00,1046.8558123093358,tp,346.25643255585254,3.4625643255585254,1062.03,1053.38,Uptrend,Downtrend
25,2010-02-08,long,2010-02-08 08:17:00-05:00,1066.73,1064.9258087364467,1072.977128305664,2010-02-08 08:19:00-05:00,1064.9258087364467,sl,-100.0,-1.0,1071.73,1065.48,Downtrend,Downtrend
26,2010-02-09,short,2010-02-09 09:37:00-05:00,1076.53,1080.1672495873233,1063.935789335781,2010-02-09 11:40:00-05:00,1080.1672495873233,sl,-100.0,-1.0,1079.05,1071.65,Uptrend,Uptrend
27,2010-02-10,short,2010-02-10 09:03:00-05:00,1076.536173963749,1076.8159333567517,1075.567489069798,2010-02-10 09:04:00-05:00,1075.567489069798,tp,346.2564325558319,3.462564325558319,1076.73,1072.68,Uptrend,Downtrend
28,2010-02-10,long,2010-02-10 11:05:00-05:00,1065.08,1062.6262998815678,1073.5760944957024,2010-02-10 12:00:00-05:00,1069.15,close,165.87194047986526,0.0,1068.08,1063.38,Uptrend,Uptrend
29,2010-02-11,short,2010-02-11 09:51:00-05:00,1078.1,1080.8135036603842,1068.7043190282805,2010-02-11 10:39:00-05:00,1080.8135036603842,sl,-100.0,-1.0,1079.98,1074.68,Uptrend,Uptrend
30,2010-02-11,long,2010-02-11 10:21:00-05:00,1077.03,1074.5329992912423,1085.6760255750394,2010-02-11 11:22:00-05:00,1085.6760255750394,tp,346.25643255587863,3.462564325558786,1080.05,1075.3,Uptrend,Uptrend
31,2010-02-12,long,2010-02-12 11:00:00-05:00,1084.2305119016964,1080.2605522670244,1097.9767525066195,2010-02-12 12:00:00-05:00,1089.1,close,122.65837807959866,0.0,1088.4,1081.48,Uptrend,Uptrend
32,2010-02-15,short,2010-02-15 09:03:00-05:00,1100.83,1102.3743877216018,1095.4824581703506,2010-02-15 12:00:00-05:00,1099.88,close,61.513050557955324,0.0,1101.9,1098.38,Uptrend,Downtrend
33,2010-02-16,long,2010-02-16 08:52:00-05:00,1117.03,1116.3371905547954,1119.428897269375,2010-02-16 09:09:00-05:00,1116.3371905547954,sl,-100.0,-1.0,1119.65,1116.55,Downtrend,Uptrend
34,2010-02-16,short,2010-02-16 10:13:00-05:00,1117.53,1117.8908382527106,1116.2805743388672,2010-02-16 10:13:00-05:00,1117.8908382527106,sl,-100.0,-1.0,1117.78,1113.68,Downtrend,Downtrend
35,2010-02-17,short,2010-02-17 09:31:00-05:00,1119.8,1122.6145383711432,1110.0544798431636,2010-02-17 09:48:00-05:00,1122.6145383711432,sl,-100.0,-1.0,1121.75,1116.68,Downtrend,Downtrend
36,2010-02-18,short,2010-02-18 08:17:00-05:00,1107.98,1109.5965553721437,1102.3825730381254,2010-02-18 08:23:00-05:00,1109.5965553721437,sl,-100.0,-1.0,1109.1,1105.43,Uptrend,Uptrend
37,2010-02-19,short,2010-02-19 10:27:00-05:00,1114.75,1118.0408448647213,1103.3552379704688,2010-02-19 11:09:00-05:00,1118.0408448647213,sl,-100.0,-1.0,1117.03,1110.83,Uptrend,Downtrend
38,2010-02-23,long,2010-02-23 11:06:00-05:00,1103.78,1102.8706876031692,1106.9285526660542,2010-02-23 11:13:00-05:00,1102.8706876031692,sl,-100.0,-1.0,1106.15,1103.15,Downtrend,Uptrend
39,2010-02-25,short,2010-02-25 08:44:00-05:00,1094.93,1096.012514758132,1091.1817230166016,2010-02-25 09:03:00-05:00,1091.1817230166016,tp,346.2564325558527,3.4625643255585272,1095.68,1090.13,Uptrend,Downtrend
40,2010-02-25,long,2010-02-25 11:33:00-05:00,1093.3,1086.3430384877386,1117.3889267466407,2010-02-25 12:00:00-05:00,1098.95,close,81.21361588736944,0.0,1102.63,1088.48,Uptrend,Uptrend
41,2010-02-26,long,2010-02-26 10:01:00-05:00,1108.33,1105.8762998815678,1116.8260944957024,2010-02-26 10:38:00-05:00,1116.8260944957024,tp,346.2564325558744,3.4625643255587444,1112.88,1106.63,Uptrend,Uptrend
42,2010-03-01,long,2010-03-01 09:44:00-05:00,1114.7743602707862,1110.7699790207846,1128.6397879329772,2010-03-01 12:00:00-05:00,1119.63,close,121.25817763260855,0.0,1118.98,1112.0,Uptrend,Uptrend
43,2010-03-02,short,2010-03-02 09:32:00-05:00,1123.38,1126.0502030700588,1114.1342501076176,2010-03-02 09:49:00-05:00,1126.0502030700588,sl,-100.0,-1.0,1125.23,1119.93,Uptrend,Uptrend
44,2010-03-04,long,2010-03-04 09:47:00-05:00,1133.35,1132.3396528924104,1136.8483918511708,2010-03-04 10:21:00-05:00,1132.3396528924104,sl,-100.0,-1.0,1136.73,1132.65,Uptrend,Downtrend
45,2010-03-05,short,2010-03-05 08:22:00-05:00,1133.65,1134.1984741441202,1131.7508729950787,2010-03-05 08:28:00-05:00,1134.1984741441202,sl,-100.0,-1.0,1134.03,1132.35,Uptrend,Uptrend
46,2010-03-05,long,2010-03-05 08:31:00-05:00,1131.0,1129.0514734353626,1137.7468985701169,2010-03-05 08:35:00-05:00,1129.0514734353626,sl,-100.0,-1.0,1134.43,1132.35,Uptrend,Uptrend
47,2010-03-10,short,2010-03-10 07:23:00-05:00,1127.15,1128.2036476979154,1123.5016770694922,2010-03-10 08:34:00-05:00,1123.5016770694922,tp,346.25643255581775,3.4625643255581777,1127.88,1126.0,Downtrend,Downtrend
48,2010-03-10,long,2010-03-10 09:38:00-05:00,1122.9,1121.4999475794828,1127.7477715651955,2010-03-10 09:55:00-05:00,1121.4999475794828,sl,-99.99999999999999,-0.9999999999999999,1124.53,1121.93,Downtrend,Downtrend
49,2010-03-11,long,2010-03-11 08:38:00-05:00,1106.73,1105.1423116880733,1112.227472908984,2010-03-11 08:40:00-05:00,1105.1423116880733,sl,-100.0,-1.0,1110.23,1105.63,Uptrend,Downtrend
50,2010-03-11,short,2010-03-11 10:03:00-05:00,1106.45,1111.9058743809853,1087.5586840036717,2010-03-11 12:00:00-05:00,1106.23,close,4.032350905416143,0.0,1110.23,1100.53,Uptrend,Downtrend
51,2010-03-12,long,2010-03-12 11:29:00-05:00,1106.25,1104.5901440375308,1111.9973580412116,2010-03-12 11:44:00-05:00,1104.5901440375308,sl,-100.0,-1.0,1110.45,1105.1,Downtrend,Downtrend
52,2010-03-15,short,2010-03-15 08:51:00-04:00,1107.3,1108.6423183000836,1102.6521365405854,2010-03-15 11:17:00-04:00,1102.6521365405854,tp,346.25643255589097,3.4625643255589096,1108.23,1104.88,Uptrend,Uptrend
53,2010-03-16,short,2010-03-16 08:32:00-04:00,1114.88,1115.4862082645539,1112.7809648892978,2010-03-16 08:36:00-04:00,1115.4862082645539,sl,-100.00000000000001,-1.0000000000000002,1115.3,1112.38,Uptrend,Uptrend
54,2010-03-17,long,2010-03-17 09:54:00-04:00,1123.93,1123.2083234945787,1126.4288513222657,2010-03-17 10:00:00-04:00,1126.4288513222657,tp,346.2564325558527,3.4625643255585272,1127.8,1123.43,Downtrend,Downtrend
55,2010-03-18,short,2010-03-18 09:58:00-04:00,1125.9,1128.1804977571314,1118.003629821641,2010-03-18 11:46:00-04:00,1118.003629821641,tp,346.2564325558482,3.4625643255584824,1127.48,1123.25,Uptrend,Downtrend
56,2010-03-19,long,2010-03-19 08:07:00-04:00,1121.13,1120.5815258558798,1123.0291270049227,2010-03-19 08:46:00-04:00,1123.0291270049227,tp,346.25643255592206,3.4625643255592204,1122.65,1120.75,Downtrend,Uptrend
57,2010-03-22,long,2010-03-22 08:49:00-04:00,1101.95,1100.261276977314,1107.7973120941022,2010-03-22 08:54:00-04:00,1100.261276977314,sl,-100.0,-1.0,1104.8,1100.78,Downtrend,Uptrend
