,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
0,2019-01-07,short,2019-01-07 10:59:00-05:00,1288.785,1289.2700857116217,1286.4965451991354,2019-01-07 11:36:00-05:00,1286.4965451991354,tp,471.76297838464683,4.717629783846468,1289.265,1287.585,Downtrend,Downtrend
1,2019-01-08,long,2019-01-08 09:45:00-05:00,1280.748,1280.3134440500055,1282.7980740924415,2019-01-08 09:51:00-05:00,1282.7980740924415,tp,471.7629783845368,4.717629783845368,1282.045,1280.318,Uptrend,Uptrend
2,2019-01-09,long,2019-01-09 08:42:00-05:00,1284.385,1284.2839404767456,1284.8617614168463,2019-01-09 08:44:00-05:00,1284.8617614168463,tp,471.7629783845319,4.717629783845319,1285.458,1284.285,Uptrend,Uptrend
3,2019-01-14,long,2019-01-14 11:04:00-05:00,1289.515,1288.3730273872238,1294.902404010369,2019-01-14 12:00:00-05:00,1290.945,close,125.2219172334909,0.0,1293.078,1288.385,Uptrend,Uptrend
4,2019-01-15,short,2019-01-15 08:03:00-05:00,1290.8219465586094,1291.0271513984308,1289.853866094479,2019-01-15 08:12:00-05:00,1289.853866094479,tp,471.7629783845373,4.717629783845373,1291.025,1290.325,Downtrend,Uptrend
5,2019-01-16,long,2019-01-16 09:23:00-05:00,1290.958,1290.7255630965146,1292.0545512587478,2019-01-16 09:49:00-05:00,1292.0545512587478,tp,471.76297838451336,4.717629783845133,1291.858,1290.728,Uptrend,Uptrend
6,2019-01-18,long,2019-01-18 10:23:00-05:00,1282.665,1281.8191317903597,1286.6554930590073,2019-01-18 12:00:00-05:00,1282.425,close,-28.373214321659802,0.0,1285.418,1281.828,Uptrend,Uptrend
7,2019-01-21,long,2019-01-21 08:18:00-05:00,1277.055,1276.83266904884,1278.1038751170631,2019-01-21 08:51:00-05:00,1278.1038751170631,tp,471.7629783843678,4.717629783843678,1277.865,1277.275,Uptrend,Uptrend
8,2019-01-24,long,2019-01-24 09:04:00-05:00,1279.725,1279.6340464290708,1280.1540852751616,2019-01-24 09:05:00-05:00,1280.1540852751616,tp,471.76297838417804,4.7176297838417804,1281.578,1279.635,Uptrend,Uptrend
9,2019-01-28,long,2019-01-28 08:03:00-05:00,1299.105,1298.7613976209348,1300.7259888172787,2019-01-28 09:14:00-05:00,1298.7613976209348,sl,-100.0,-1.0,1300.868,1299.445,Uptrend,Downtrend
10,2019-01-30,long,2019-01-30 10:04:00-05:00,1310.408,1310.0209420259353,1312.233996226522,2019-01-30 10:52:00-05:00,1312.233996226522,tp,471.762978384529,4.71762978384529,1311.408,1310.025,Uptrend,Uptrend
11,2019-02-04,long,2019-02-04 09:06:00-05:00,1309.925,1309.5308678593071,1311.784369525703,2019-02-04 09:07:00-05:00,1309.5308678593071,sl,-100.0,-1.0,1311.478,1310.315,Uptrend,Uptrend
12,2019-02-05,short,2019-02-05 10:13:00-05:00,1315.728,1316.0109666651126,1314.3930680328292,2019-02-05 10:14:00-05:00,1316.0109666651126,sl,-100.0,-1.0,1315.448,1313.185,Downtrend,Downtrend
13,2019-02-07,short,2019-02-07 08:53:00-05:00,1309.855,1310.1814222601122,1308.3150606235845,2019-02-07 09:05:00-05:00,1310.1814222601122,sl,-100.0,-1.0,1310.178,1307.648,Downtrend,Uptrend
14,2019-02-11,long,2019-02-11 08:23:00-05:00,1306.105,1305.6835817880287,1308.0930951082507,2019-02-11 08:25:00-05:00,1305.6835817880287,sl,-100.0,-1.0,1307.418,1305.688,Uptrend,Downtrend
15,2019-02-12,short,2019-02-12 10:35:00-05:00,1309.015,1309.196907141858,1308.1568294496767,2019-02-12 10:40:00-05:00,1309.196907141858,sl,-99.99999999999999,-0.9999999999999999,1309.195,1308.275,Downtrend,Uptrend
16,2019-02-14,long,2019-02-14 08:55:00-05:00,1310.098,1309.9160928581418,1310.9561705503245,2019-02-14 08:58:00-05:00,1310.9561705503245,tp,471.76297838480303,4.7176297838480306,1312.618,1309.918,Uptrend,Downtrend
17,2019-02-22,short,2019-02-22 12:00:00-05:00,1331.958,1333.2818797546345,1325.7124254393066,2019-02-22 12:00:00-05:00,1331.958,close,0.0,0.0,1330.648,1328.855,Downtrend,Downtrend
18,2019-02-26,long,2019-02-26 09:03:00-05:00,1325.995,1325.610973811633,1327.806693384017,2019-02-26 09:04:00-05:00,1325.610973811633,sl,-100.0,-1.0,1327.718,1325.615,Uptrend,Uptrend
19,2019-02-27,short,2019-02-27 08:46:00-05:00,1326.331183192389,1326.7797023422843,1324.2152358922185,2019-02-27 09:37:00-05:00,1324.2152358922185,tp,471.7629783845047,4.717629783845047,1326.775,1325.245,Downtrend,Downtrend
20,2019-02-27,long,2019-02-27 12:00:00-05:00,1320.518,1318.5978690581642,1329.576466920088,2019-02-27 12:00:00-05:00,1320.518,close,0.0,0.0,1324.535,1322.418,Uptrend,Uptrend
21,2019-03-01,long,2019-03-01 12:00:00-05:00,1301.328,1293.4756750431238,1338.372362088994,2019-03-01 12:00:00-05:00,1301.605,close,3.5276176358121747,0.0,1312.125,1309.098,Uptrend,Downtrend
22,2019-03-06,long,2019-03-06 10:09:00-05:00,1284.705,1284.0683250034965,1287.708596926134,2019-03-06 10:12:00-05:00,1284.0683250034965,sl,-100.0,-1.0,1286.378,1284.075,Uptrend,Uptrend
23,2019-03-07,short,2019-03-07 09:50:00-05:00,1285.6598854592437,1286.8676625164776,1279.9620404417922,2019-03-07 10:38:00-05:00,1286.8676625164776,sl,-100.00000000000001,-1.0000000000000002,1286.855,1282.735,Downtrend,Uptrend
24,2019-03-08,short,2019-03-08 11:17:00-05:00,1298.718,1300.1126214209123,1292.1386924475153,2019-03-08 12:00:00-05:00,1298.255,close,33.19897379011356,0.0,1300.098,1295.228,Downtrend,Downtrend
25,2019-03-11,long,2019-03-11 09:00:00-04:00,1293.658,1293.0314309558219,1296.6139207844503,2019-03-11 09:30:00-04:00,1293.0314309558219,sl,-100.0,-1.0,1296.898,1294.278,Uptrend,Downtrend
